"cause","effect"
"CD86","TNFRSF4"
"CD9","CD44"
"CD9","ITGA6"
"CD9","ITGB1"
"CD9","MME"
"CD9","PTGFRN"
"CD96","TIGIT"
"CDA","A1CF"
"CDA","APOBEC3G"
"CDA","TYMP"
"CDC20","CCNE2"
"CDC20","CCNF"
"CDC20","CDC45"
"CDC20","CDC7"
"CDC20","CDCA3"
"CDC20","CDCA8"
"CDC20","CDK1"
"CDC20","CDK3"
"CDC20","CENPN"
"CDC20","CHEK1"
"CDC20","CKAP2"
"CDC20","CKS2"
"CDC20","DEPDC1"
"CDC20","ECT2"
"CDC20","EPHB2"
"CDC20","GTSE1"
"CDC20","HJURP"
"CDC20","HMMR"
"CDC20","INCENP"
"CDC20","KIF18B"
"CDC20","KIF20A"
"CDC20","KIF4A"
"CDC20","KIF4B"
"CDC20","KIFC1"
"CDC20","KPNA2"
"CDC20","MCM10"
"CDC20","MCM3"
"CDC20","NCAPD3"
"CDC20","NUSAP1"
"CDC20","PBK"
"CDC20","PCNA"
"CDC20","PRC1"
"CDC20","PTTG1"
"CDC20","RACGAP1"
"CDC20","RAD51"
"CDC20","RAE1"
"CDC20","RFC3"
"CDC20","SPC24"
"CDC20","TEN1-CDK3"
"CDC20","TOP2A"
"CDC20","UBE2D1"
"CDC20","UHRF1"
"CDC20","ZWINT"
"CDC25A","AURKB"
"CDC25A","CCNE2"
"CDC25A","CDC20"
"CDC25A","CDC25C"
"CDC25A","CDC45"
"CDC25A","CDK1"
"CDC25A","CDKN3"
"CDC25A","CEP55"
"CDC25A","CHEK1"
"CDC25A","CKS1B"
"CDC25A","CLSPN"
"CDC25A","DTL"
"CDC25A","EXO1"
"CDC25A","KIF2C"
"CDC25A","LIN54"
"CDC25A","LIN9"
"CDC25A","MCM10"
"CDC25A","ORC1"
"CDC25A","PSMB2"
"CDC25A","PSMB3"
"CDC25A","PSMB8"
"CDC25A","PSMB9"
"CDC25A","PSMD1"
"CDC25A","PSMD14"
"CDC25A","RAD54L"
"CDC25A","RRM2"
"CDC25A","YWHAB"
"CDC25A","YWHAZ"
"CDC25C","ASPM"
"CDC25C","CAMK2A"
"CDC25C","CAMK2B"
"CDC25C","CCNE2"
"CDC25C","CDC20"
"CDC25C","CDC45"
"CDC25C","CDCA2"
"CDC25C","CDCA8"
"CDC25C","CDK1"
"CDC25C","CDKN3"
"CDC25C","CENPA"
"CDC25C","CENPF"
"CDC25C","CEP55"
"CDC25C","CHEK1"
"CDC25C","CKS2"
"CDC25C","EXO1"
"CDC25C","GTSE1"
"CDC25C","HJURP"
"CDC25C","HMMR"
"CDC25C","KIF14"
"CDC25C","KIF15"
"CDC25C","KIF20A"
"CDC25C","KIF2C"
"CDC25C","KIF4A"
"CDC25C","MCM10"
"CDC25C","MKI67"
"CDC25C","NEK2"
"CDC25C","NUSAP1"
"CDC25C","PBK"
"CDC25C","PTTG1"
"CDC25C","RAC1"
"CDC25C","RAD54L"
"CDC25C","RBL1"
"CDC25C","SFN"
"CDC25C","SPAG5"
"CDC25C","TOP2A"
"CDC25C","TTK"
"CDC25C","UBE2C"
"CDC25C","YWHAB"
"CDC25C","YWHAZ"
"CDC45","CDKN2A"
"CDC45","GTSE1"
"CDC45","HJURP"
"CDC45","MCM10"
"CDC45","MCM3"
"CDC45","NUSAP1"
"CDC45","PBK"
"CDC45","PRIM2"
"CDC45","RECQL4"
"CDC45","RFC5"
"CDC45","TIMELESS"
"CDC45","TOP2A"
"CDC6","ASF1B"
"CDC6","ASPM"
"CDC6","AURKA"
"CDC6","AURKB"
"CDC6","BIRC5"
"CDC6","BUB1"
"CDC6","BUB1B"
"CDC6","CCNA1"
"CDC6","CCNA2"
"CDC6","CCNB1"
"CDC6","CCNB2"
"CDC6","CCNE1"
"CDC6","CCNE2"
"CDC6","CCNF"
"CDC6","CDC20"
"CDC6","CDC25A"
"CDC6","CDC25C"
"CDC6","CDC45"
"CDC6","CDC7"
"CDC6","CDCA3"
"CDC6","CDCA5"
"CDC6","CDCA7"
"CDC6","CDCA8"
"CDC6","CDK1"
"CDC6","CDK3"
"CDC6","CDK6"
"CDC6","CDKN2A"
"CDC6","CDKN3"
"CDC6","CDT1"
"CDC6","CENPA"
"CDC6","CENPF"
"CDC6","CENPU"
"CDC6","CEP55"
"CDC6","CHAF1A"
"CDC6","CHEK1"
"CDC6","CKS1B"
"CDC6","CKS2"
"CDC6","CLSPN"
"CDC6","DBF4"
"CDC6","DHFR"
"CDC6","DLGAP5"
"CDC6","DSCC1"
"CDC6","DTL"
"CDC6","ESCO2"
"CDC6","ESPL1"
"CDC6","EXO1"
"CDC6","FANCI"
"CDC6","FBXO5"
"CDC6","FEN1"
"CDC6","GINS1"
"CDC6","GINS2"
"CDC6","GINS3"
"CDC6","GINS4"
"CDC6","HELLS"
"CDC6","HUS1"
"CDC6","KIAA1875"
"CDC6","KIF11"
"CDC6","KIF15"
"CDC6","KIF20A"
"CDC6","KIF23"
"CDC6","KIF2C"
"CDC6","KIF4A"
"CDC6","LIN54"
"CDC6","LIN9"
"CDC6","MAD2L1"
"CDC6","MCM10"
"CDC6","MCM2"
"CDC6","MCM3"
"CDC6","MCM4"
"CDC6","MCM5"
"CDC6","MCM6"
"CDC6","MCM8"
"CDC6","MELK"
"CDC6","MKI67"
"CDC6","MND1"
"CDC6","NCAPG"
"CDC6","NCAPH"
"CDC6","NDC80"
"CDC6","NEK2"
"CDC6","NUF2"
"CDC6","NUSAP1"
"CDC6","OIP5"
"CDC6","ORC1"
"CDC6","ORC6"
"CDC6","PBK"
"CDC6","PCNA"
"CDC6","PKMYT1"
"CDC6","PLK1"
"CDC6","POLA1"
"CDC6","POLE2"
"CDC6","PPP2R3A"
"CDC6","PRIM1"
"CDC6","PRIM2"
"CDC6","PSMA5"
"CDC6","PSMB2"
"CDC6","PSMB3"
"CDC6","PSMB8"
"CDC6","PSMB9"
"CDC6","PSMD1"
"CDC6","PSMD11"
"CDC6","PSMD14"
"CDC6","PSME3"
"CDC6","PTTG1"
"CDC6","RAD51"
"CDC6","RBL1"
"CDC6","RECQL4"
"CDC6","RFC3"
"CDC6","RFC5"
"CDC6","RPA3"
"CDC6","RRM1"
"CDC6","RRM2"
"CDC6","SGOL1"
"CDC6","SKA1"
"CDC6","SKP2"
"CDC6","SMC2"
"CDC6","SMC4"
"CDC6","SPAG5"
"CDC6","TEN1-CDK3"
"CDC6","TICRR"
"CDC6","TIPIN"
"CDC6","TK1"
"CDC6","TOP2A"
"CDC6","TPX2"
"CDC6","TTK"
"CDC6","TYMS"
"CDC6","UBE2C"
"CDC6","UBE2D1"
"CDC6","UBE2S"
"CDC6","UBE2T"
"CDC6","UHRF1"
"CDC6","ZWINT"
"CDC7","CDC45"
"CDC7","CDKN2A"
"CDC7","GINS3"
"CDC7","MCM10"
"CDC7","MCM3"
"CDC7","PRIM2"
"CDC7","TIMELESS"
"CDC73","CDK12"
"CDC73","TCEA3"
"CDCA2","ASPM"
"CDCA2","CASC5"
"CDCA2","CDC20"
"CDCA2","CDCA3"
"CDCA2","CDCA8"
"CDCA2","CDK1"
"CDCA2","CENPF"
"CDCA2","CEP55"
"CDCA2","KIF20A"
"CDCA2","KIF2C"
"CDCA2","KIF4A"
"CDCA2","KPNA2"
"CDCA2","MCM10"
"CDCA2","NUSAP1"
"CDCA2","PBK"
"CDCA2","TOP2A"
"CDCA2","TTK"
"CDCA2","ZWINT"
"CDCA3","KIF18B"
"CDCA3","NUSAP1"
"CDCA3","SPC24"
"CDCA3","UHRF1"
"CDCA5","ASPM"
"CDCA5","AURKB"
"CDCA5","BIRC5"
"CDCA5","BUB1"
"CDCA5","BUB1B"
"CDCA5","CCNB2"
"CDCA5","CDC20"
"CDCA5","CDC25C"
"CDCA5","CDC45"
"CDCA5","CDCA2"
"CDCA5","CDCA3"
"CDCA5","CDCA7"
"CDCA5","CDCA8"
"CDCA5","CDK1"
"CDCA5","CDT1"
"CDCA5","CENPA"
"CDCA5","CENPF"
"CDCA5","CENPN"
"CDCA5","CEP55"
"CDCA5","CHAF1A"
"CDCA5","CKAP2L"
"CDCA5","DTL"
"CDCA5","ECT2"
"CDCA5","ESCO2"
"CDCA5","EXO1"
"CDCA5","KIAA0101"
"CDCA5","KIF14"
"CDCA5","KIF15"
"CDCA5","KIF18B"
"CDCA5","KIF20A"
"CDCA5","KIF2C"
"CDCA5","KIF4A"
"CDCA5","MAD2L1"
"CDCA5","MCM10"
"CDCA5","MCM3"
"CDCA5","MELK"
"CDCA5","MKI67"
"CDCA5","MTFR2"
"CDCA5","NEK2"
"CDCA5","NUSAP1"
"CDCA5","PBK"
"CDCA5","PDS5A"
"CDCA5","PLK1"
"CDCA5","PRC1"
"CDCA5","PTTG1"
"CDCA5","RACGAP1"
"CDCA5","RAD54L"
"CDCA5","RRM2"
"CDCA5","SGOL2"
"CDCA5","SHCBP1"
"CDCA5","SKA1"
"CDCA5","SKA3"
"CDCA5","SMC3"
"CDCA5","SPAG5"
"CDCA5","SPC24"
"CDCA5","TK1"
"CDCA5","TOP2A"
"CDCA5","TPX2"
"CDCA5","TTK"
"CDCA5","TYMS"
"CDCA5","UBE2C"
"CDCA5","UBE2T"
"CDCA5","UHRF1"
"CDCA5","ZWINT"
"CDCA7","AURKB"
"CDCA7","CDC20"
"CDCA7","CDC45"
"CDCA7","CDCA2"
"CDCA7","CDCA8"
"CDCA7","CDK1"
"CDCA7","ESCO2"
"CDCA7","HELLS"
"CDCA7","MCM3"
"CDCA7","PCNA"
"CDCA7","TYMS"
"CDCA7","UHRF1"
"CDCA7","YWHAZ"
"CDCA8","ARHGAP11B"
"CDCA8","CCNF"
"CDCA8","CDC45"
"CDCA8","CDCA3"
"CDCA8","CDK1"
"CDCA8","CENPN"
"CDCA8","CHEK1"
"CDCA8","CKAP2"
"CDCA8","CKS2"
"CDCA8","DEPDC1"
"CDCA8","DIAPH3"
"CDCA8","ECT2"
"CDCA8","EPHB2"
"CDCA8","GTSE1"
"CDCA8","HJURP"
"CDCA8","HMMR"
"CDCA8","INCENP"
"CDCA8","KIF18B"
"CDCA8","KIF20A"
"CDCA8","KIF4A"
"CDCA8","KIFC1"
"CDCA8","MCM10"
"CDCA8","MCM3"
"CDCA8","NCAPG2"
"CDCA8","NUP37"
"CDCA8","NUSAP1"
"CDCA8","PBK"
"CDCA8","PRC1"
"CDCA8","PTTG1"
"CDCA8","RACGAP1"
"CDCA8","RAD51"
"CDCA8","RAE1"
"CDCA8","RCC2"
"CDCA8","SPC24"
"CDCA8","SUMO2"
"CDCA8","TOP2A"
"CDCA8","UHRF1"
"CDCA8","ZWINT"
"CDH1","ACTA1"
"CDH1","AJAP1"
"CDH1","AJUBA"
"CDH1","ALB"
"CDH1","CA2"
"CDH1","CA9"
"CDH1","CD24"
"CDH1","CDH2"
"CDH1","CDH3"
"CDH1","CDKN2A"
"CDH1","CLDN3"
"CDH1","CLDN4"
"CDH1","CLDN7"
"CDH1","CSE1L"
"CDH1","CTNNA2"
"CDH1","DSP"
"CDH1","EPCAM"
"CDH1","EPHA2"
"CDH1","EPHB2"
"CDH1","ERBB2"
"CDH1","ESRP1"
"CDH1","F11R"
"CDH1","GDNF"
"CDH1","GFRA1"
"CDH1","GNA13"
"CDH1","GSK3B"
"CDH1","IQGAP1"
"CDH1","IQGAP3"
"CDH1","ITGA6"
"CDH1","ITGB1"
"CDH1","ITGB7"
"CDH1","JUP"
"CDH1","KLK7"
"CDH1","KRT18"
"CDH1","KRT19"
"CDH1","KRT8"
"CDH1","LAMC2"
"CDH1","MEP1B"
"CDH1","MET"
"CDH1","MMP3"
"CDH1","MMP9"
"CDH1","MUC16"
"CDH1","NOTCH1"
"CDH1","OCLN"
"CDH1","PKD1"
"CDH1","PKP3"
"CDH1","PRKCI"
"CDH1","PRKCZ"
"CDH1","PRKD1"
"CDH1","PROM1"
"CDH1","PTPRM"
"CDH1","PVRL1"
"CDH1","RAC1"
"CDH1","RET"
"CDH1","SKP2"
"CDH1","TSPAN8"
"CDH10","JUP"
"CDH11","CDH2"
"CDH11","COL1A2"
"CDH11","COL3A1"
"CDH11","COL5A2"
"CDH11","JUP"
"CDH13","JUP"
"CDH17","ANPEP"
"CDH17","ANXA2"
"CDH17","ARVCF"
"CDH17","CDH1"
"CDH17","CTNNA2"
"CDH17","DSP"
"CDH17","ERBB2"
"CDH17","JUP"
"CDH17","LGALS3"
"CDH17","LRP5"
"CDH17","OCLN"
"CDH17","OLFM4"
"CDH17","PKP3"
"CDH17","PTPRS"
"CDH2","ACTB"
"CDH2","BOC"
"CDH2","C1QTNF9"
"CDH2","CTNNA2"
"CDH2","CTNND2"
"CDH2","DLG4"
"CDH2","DSP"
"CDH2","ERBB2"
"CDH2","FN1"
"CDH2","GRIA1"
"CDH2","GRIA2"
"CDH2","ITGB1"
"CDH2","JUP"
"CDH2","KIF5B"
"CDH2","MMP9"
"CDH2","NCAM1"
"CDH2","OCLN"
"CDH2","PTPRS"
"CDH2","ROBO1"
"CDH20","MYO3A"
"CDH3","CD2AP"
"CDH3","JUP"
"CDH3","PKP3"
"CDH3","ROBO3"
"CDHR5","CDHR2"
"CDHR5","MYO7B"
"CDK1","ARHGAP11B"
"CDK1","BORA"
"CDK1","CCNE2"
"CDK1","CCNF"
"CDK1","CDC45"
"CDK1","CDC7"
"CDK1","CDCA3"
"CDK1","CDK12"
"CDK1","CDKN1C"
"CDK1","CENPK"
"CDK1","CHEK1"
"CDK1","CPEB1"
"CDK1","DEPDC1"
"CDK1","GINS3"
"CDK1","GTSE1"
"CDK1","H2AFX"
"CDK1","HIST1H2BH"
"CDK1","HIST1H2BJ"
"CDK1","HIST1H2BM"
"CDK1","HIST1H2BN"
"CDK1","HIST1H2BO"
"CDK1","HJURP"
"CDK1","KIF18B"
"CDK1","KIF4B"
"CDK1","KIFC1"
"CDK1","KPNA2"
"CDK1","LYN"
"CDK1","MCM10"
"CDK1","MCM3"
"CDK1","NCAPD3"
"CDK1","NCAPG2"
"CDK1","NUP37"
"CDK1","NUSAP1"
"CDK1","PBK"
"CDK1","RACGAP1"
"CDK1","RAE1"
"CDK1","RFC5"
"CDK1","SEH1L"
"CDK1","SPC24"
"CDK1","SPDYE2"
"CDK1","SPDYE2B"
"CDK1","SPDYE5"
"CDK1","STMN1"
"CDK1","TEN1-CDK3"
"CDK1","TOP2A"
"CDK1","UHRF1"
"CDK10","CCNL2"
"CDK12","CCNE2"
"CDK3","CCNE2"
"CDK6","CCNA2"
"CDK6","CCNB2"
"CDK6","CCNE2"
"CDK6","CCNF"
"CDK6","CDC25A"
"CDK6","CDC25C"
"CDK6","CDK1"
"CDK6","CDK12"
"CDK6","CDKN2A"
"CDK6","CDKN2B"
"CDK6","CDKN3"
"CDK6","CKS1B"
"CDK6","CKS2"
"CDK6","GSK3B"
"CDK6","LYN"
"CDK6","MCM10"
"CDK6","PCNA"
"CDK6","PTK6"
"CDK6","RB1"
"CDK6","RBL1"
"CDK6","SKP2"
"CDK6","SUV39H1"
"CDKN1C","CCNE2"
"CDKN1C","CDKN2A"
"CDKN1C","LYN"
"CDKN2A","CDK5RAP3"
"CDKN2B","CDKN1C"
"CDKN2B","CDKN2A"
"CDKN3","ARHGAP11A"
"CDKN3","ASPM"
"CDKN3","CDC20"
"CDKN3","CDC45"
"CDKN3","CDCA8"
"CDKN3","CDK1"
"CDKN3","CDKN2A"
"CDKN3","CENPA"
"CDKN3","CENPF"
"CDKN3","CENPN"
"CDKN3","CEP55"
"CDKN3","CHEK1"
"CDKN3","CKS2"
"CDKN3","DEPDC1"
"CDKN3","DTL"
"CDKN3","ECT2"
"CDKN3","HJURP"
"CDKN3","HMMR"
"CDKN3","KIF14"
"CDKN3","KIF20A"
"CDKN3","KIF2C"
"CDKN3","KIF4A"
"CDKN3","KPNA2"
"CDKN3","MCM10"
"CDKN3","MKI67"
"CDKN3","NEK2"
"CDKN3","NUSAP1"
"CDKN3","PBK"
"CDKN3","PRC1"
"CDKN3","PTTG1"
"CDKN3","RACGAP1"
"CDKN3","RRM2"
"CDKN3","TOP2A"
"CDKN3","TTK"
"CDKN3","UBE2C"
"CDKN3","UBE2T"
"CDKN3","ZWINT"
"CDO1","ANPEP"
"CDO1","CSAD"
"CDO1","GAD1"
"CDO1","GGCT"
"CDS1","AGPAT2"
"CDS1","LCLAT1"
"CDS1","PLD1"
"CDS1","PLD4"
"CDS1","PPAP2C"
"CDS1","PPAPDC1A"
"CDT1","AURKB"
"CDT1","BIRC5"
"CDT1","BUB1"
"CDT1","CCNE2"
"CDT1","CDC20"
"CDT1","CDC25A"
"CDT1","CDC25C"
"CDT1","CDC45"
"CDT1","CDC7"
"CDT1","CDCA8"
"CDT1","CDK1"
"CDT1","CENPF"
"CDT1","CENPN"
"CDT1","CHAF1A"
"CDT1","CHAF1B"
"CDT1","CHEK1"
"CDT1","CKS1B"
"CDT1","CKS2"
"CDT1","CLSPN"
"CDT1","CSTF2"
"CDT1","DTL"
"CDT1","EXO1"
"CDT1","FEN1"
"CDT1","GINS3"
"CDT1","HJURP"
"CDT1","KIAA1875"
"CDT1","KIF20A"
"CDT1","KIF2C"
"CDT1","KIFC1"
"CDT1","MCM10"
"CDT1","MCM3"
"CDT1","MCM8"
"CDT1","NUSAP1"
"CDT1","ORC1"
"CDT1","PBK"
"CDT1","PCNA"
"CDT1","POLA1"
"CDT1","PTTG1"
"CDT1","RAD54L"
"CDT1","RECQL4"
"CDT1","RMI2"
"CDT1","RRM2"
"CDT1","SEH1L"
"CDT1","TEN1-CDK3"
"CDT1","TOP1"
"CDT1","TOP2A"
"CDT1","TYMS"
"CDT1","UBE2C"
"CDX1","LEF1"
"CDX2","EOMES"
"CDX2","MUC5AC"
"CDX2","MUC6"
"CEACAM1","HAVCR2"
"CEACAM1","ITGB1"
"CEACAM1","LGALS3"
"CEACAM18","CEACAM19"
"CEACAM19","CEACAM20"
"CEACAM19","IGSF23"
"CEACAM5","ERBB2"
"CEACAM5","KLK3"
"CEACAM5","KRT19"
"CEACAM5","KRT7"
"CEACAM5","LGALS3"
"CEACAM6","ITGB1"
"CECR1","GMPS"
"CEL","CPB1"
"CEL","CTRC"
"CEL","PNLIPRP1"
"CELA3A","CEL"
"CELA3A","CPB1"
"CELA3A","CTRC"
"CELA3B","CEL"
"CELA3B","CPB1"
"CELA3B","CTRC"
"CELA3B","PNLIPRP1"
"CELF3","RRM2"
"CELF6","RRM1"
"CELSR3","EFNA2"
"CELSR3","VANGL1"
"CENPA","ASPM"
"CENPA","CDC20"
"CENPA","CDC45"
"CENPA","CDCA8"
"CENPA","CDK1"
"CENPA","CENPF"
"CENPA","CENPI"
"CENPA","CENPK"
"CENPA","CENPL"
"CENPA","CENPN"
"CENPA","CENPO"
"CENPA","CENPW"
"CENPA","CEP55"
"CENPA","CHEK1"
"CENPA","CKS2"
"CENPA","DEPDC1"
"CENPA","DSN1"
"CENPA","DTL"
"CENPA","EXO1"
"CENPA","GTSE1"
"CENPA","H2AFX"
"CENPA","HIST1H2AD"
"CENPA","HIST1H2BF"
"CENPA","HIST1H2BH"
"CENPA","HIST1H2BJ"
"CENPA","HIST1H2BK"
"CENPA","HIST1H2BL"
"CENPA","HIST1H2BM"
"CENPA","HIST1H2BN"
"CENPA","HIST1H2BO"
"CENPA","HIST1H3B"
"CENPA","HIST1H3C"
"CENPA","HIST1H3D"
"CENPA","HIST1H3G"
"CENPA","HIST1H3H"
"CENPA","HIST1H3I"
"CENPA","HIST1H4C"
"CENPA","HIST1H4H"
"CENPA","HIST1H4J"
"CENPA","HIST2H2AA3"
"CENPA","HIST3H2A"
"CENPA","HJURP"
"CENPA","HMMR"
"CENPA","INCENP"
"CENPA","KIF14"
"CENPA","KIF20A"
"CENPA","KIF2C"
"CENPA","KIF4A"
"CENPA","MCM10"
"CENPA","MKI67"
"CENPA","NEK2"
"CENPA","NUSAP1"
"CENPA","PBK"
"CENPA","PRC1"
"CENPA","PTTG1"
"CENPA","RACGAP1"
"CENPA","RRM2"
"CENPA","SMC4"
"CENPA","SPC24"
"CENPA","TOP2A"
"CENPA","TTK"
"CENPA","UBE2C"
"CENPA","ZWINT"
"CENPE","ANLN"
"CENPE","ARHGAP11A"
"CENPE","ARHGAP11B"
"CENPE","ASPM"
"CENPE","AURKB"
"CENPE","BIRC5"
"CENPE","BUB1"
"CENPE","BUB1B"
"CENPE","CASC5"
"CENPE","CCNA2"
"CENPE","CCNB2"
"CENPE","CDC20"
"CENPE","CDC25C"
"CENPE","CDC45"
"CENPE","CDCA2"
"CENPE","CDCA3"
"CENPE","CDCA5"
"CENPE","CDCA8"
"CENPE","CDK1"
"CENPE","CDKN3"
"CENPE","CENPA"
"CENPE","CENPF"
"CENPE","CENPH"
"CENPE","CENPI"
"CENPE","CENPK"
"CENPE","CENPN"
"CENPE","CENPU"
"CENPE","CEP55"
"CENPE","CHEK1"
"CENPE","CKAP2"
"CENPE","CKAP2L"
"CENPE","CKAP5"
"CENPE","CKS1B"
"CENPE","CKS2"
"CENPE","DEPDC1"
"CENPE","DSN1"
"CENPE","DTL"
"CENPE","ECT2"
"CENPE","EPHB2"
"CENPE","ERCC6L"
"CENPE","ESCO2"
"CENPE","EXO1"
"CENPE","FANCI"
"CENPE","GTSE1"
"CENPE","HJURP"
"CENPE","HMMR"
"CENPE","INCENP"
"CENPE","KIF14"
"CENPE","KIF15"
"CENPE","KIF18B"
"CENPE","KIF20A"
"CENPE","KIF20B"
"CENPE","KIF25"
"CENPE","KIF2A"
"CENPE","KIF2C"
"CENPE","KIF4A"
"CENPE","KIF4B"
"CENPE","KIFC1"
"CENPE","KIFC2"
"CENPE","KNTC1"
"CENPE","KPNA2"
"CENPE","MAD2L1"
"CENPE","MCM10"
"CENPE","MELK"
"CENPE","MKI67"
"CENPE","NCAPD2"
"CENPE","NCAPD3"
"CENPE","NEK2"
"CENPE","NUF2"
"CENPE","NUSAP1"
"CENPE","PARPBP"
"CENPE","PBK"
"CENPE","PLK1"
"CENPE","PLK4"
"CENPE","PRC1"
"CENPE","PTTG1"
"CENPE","RACGAP1"
"CENPE","RRM2"
"CENPE","SGOL2"
"CENPE","SHCBP1"
"CENPE","SKA1"
"CENPE","SKA3"
"CENPE","SMC2"
"CENPE","SMC4"
"CENPE","SPAG5"
"CENPE","SPC24"
"CENPE","SPDL1"
"CENPE","STIL"
"CENPE","SUMO2"
"CENPE","TACC3"
"CENPE","TOP2A"
"CENPE","TPX2"
"CENPE","TTK"
"CENPE","UBE2C"
"CENPE","ZWILCH"
"CENPE","ZWINT"
"CENPF","ARHGAP11B"
"CENPF","ASPM"
"CENPF","CDC20"
"CENPF","CDC45"
"CENPF","CDCA3"
"CENPF","CDCA8"
"CENPF","CDK1"
"CENPF","CENPI"
"CENPF","CENPK"
"CENPF","CENPN"
"CENPF","CEP55"
"CENPF","CHEK1"
"CENPF","CKAP2"
"CENPF","CKS2"
"CENPF","DEPDC1"
"CENPF","DTL"
"CENPF","ECT2"
"CENPF","FAM83D"
"CENPF","GTSE1"
"CENPF","HJURP"
"CENPF","HMMR"
"CENPF","KIF14"
"CENPF","KIF18B"
"CENPF","KIF20A"
"CENPF","KIF20B"
"CENPF","KIF2C"
"CENPF","KIF4A"
"CENPF","KIFC1"
"CENPF","KPNA2"
"CENPF","MCM10"
"CENPF","MKI67"
"CENPF","NDE1"
"CENPF","NEK2"
"CENPF","NUSAP1"
"CENPF","PBK"
"CENPF","PRC1"
"CENPF","PTTG1"
"CENPF","RACGAP1"
"CENPF","RAD54L"
"CENPF","RBBP8"
"CENPF","STIL"
"CENPF","TOP2A"
"CENPF","TTK"
"CENPF","UBE2T"
"CENPF","ZWINT"
"CENPH","BUB1"
"CENPH","BUB1B"
"CENPH","CASC5"
"CENPH","CDCA8"
"CENPH","CDK1"
"CENPH","CENPA"
"CENPH","CENPF"
"CENPH","CENPI"
"CENPH","CENPK"
"CENPH","CENPL"
"CENPH","CENPN"
"CENPH","CENPO"
"CENPH","CENPW"
"CENPH","DSN1"
"CENPH","HJURP"
"CENPH","INCENP"
"CENPH","KIF2C"
"CENPH","MIS18A"
"CENPH","PBK"
"CENPH","RSF1"
"CENPH","SKA3"
"CENPH","SPC24"
"CENPI","CENPK"
"CENPI","CENPN"
"CENPI","CENPO"
"CENPI","DSN1"
"CENPI","HJURP"
"CENPI","KIF20A"
"CENPI","KIF4A"
"CENPI","PBK"
"CENPK","DSN1"
"CENPK","HJURP"
"CENPK","PBK"
"CENPL","CENPI"
"CENPL","CENPK"
"CENPL","CENPN"
"CENPL","CENPO"
"CENPL","CENPW"
"CENPL","HJURP"
"CENPM","ASF1B"
"CENPM","ASPM"
"CENPM","AURKA"
"CENPM","AURKB"
"CENPM","BIRC5"
"CENPM","BUB1"
"CENPM","BUB1B"
"CENPM","CASC5"
"CENPM","CCNA2"
"CENPM","CCNB1"
"CENPM","CCNB2"
"CENPM","CDC20"
"CENPM","CDC45"
"CENPM","CDCA3"
"CENPM","CDCA8"
"CENPM","CDK1"
"CENPM","CDKN3"
"CENPM","CDT1"
"CENPM","CENPA"
"CENPM","CENPF"
"CENPM","CENPH"
"CENPM","CENPI"
"CENPM","CENPK"
"CENPM","CENPL"
"CENPM","CENPN"
"CENPM","CENPO"
"CENPM","CENPU"
"CENPM","CENPW"
"CENPM","CEP55"
"CENPM","DLGAP5"
"CENPM","DTL"
"CENPM","FANCI"
"CENPM","GINS2"
"CENPM","GTSE1"
"CENPM","HJURP"
"CENPM","HMMR"
"CENPM","KIAA0101"
"CENPM","KIF11"
"CENPM","KIF20A"
"CENPM","KIF2C"
"CENPM","KIF4A"
"CENPM","MCM10"
"CENPM","MCM2"
"CENPM","MCM4"
"CENPM","MELK"
"CENPM","MIS18A"
"CENPM","MKI67"
"CENPM","NCAPG"
"CENPM","NDC80"
"CENPM","NUSAP1"
"CENPM","OIP5"
"CENPM","PBK"
"CENPM","PRC1"
"CENPM","PTTG1"
"CENPM","RAD54L"
"CENPM","RRM2"
"CENPM","TOP2A"
"CENPM","TPX2"
"CENPM","TTK"
"CENPM","TYMS"
"CENPM","UBE2C"
"CENPM","ZWINT"
"CENPN","CDC45"
"CENPN","CDCA3"
"CENPN","CDK1"
"CENPN","CENPK"
"CENPN","CHEK1"
"CENPN","H2AFX"
"CENPN","HIST1H2BM"
"CENPN","HIST1H2BN"
"CENPN","HJURP"
"CENPN","HMMR"
"CENPN","KIF20A"
"CENPN","MCM10"
"CENPN","NUSAP1"
"CENPN","PBK"
"CENPN","PRC1"
"CENPN","PTTG1"
"CENPN","RACGAP1"
"CENPN","TOP2A"
"CENPN","UHRF1"
"CENPO","CENPK"
"CENPO","CENPN"
"CENPO","DSN1"
"CENPO","HJURP"
"CENPT","SPC24"
"CENPU","ASPM"
"CENPU","AURKB"
"CENPU","BIRC5"
"CENPU","BUB1"
"CENPU","BUB1B"
"CENPU","CASC5"
"CENPU","CCNB2"
"CENPU","CDC45"
"CENPU","CDCA8"
"CENPU","CDK1"
"CENPU","CDKN3"
"CENPU","CENPA"
"CENPU","CENPF"
"CENPU","CENPH"
"CENPU","CENPI"
"CENPU","CENPK"
"CENPU","CENPL"
"CENPU","CENPN"
"CENPU","CENPO"
"CENPU","CENPW"
"CENPU","CEP55"
"CENPU","CKS2"
"CENPU","DTL"
"CENPU","EXO1"
"CENPU","FANCI"
"CENPU","HJURP"
"CENPU","HMMR"
"CENPU","KIAA0101"
"CENPU","KIF15"
"CENPU","KIF20A"
"CENPU","KIF2C"
"CENPU","MAD2L1"
"CENPU","MCM10"
"CENPU","MELK"
"CENPU","MIS18A"
"CENPU","NCAPG2"
"CENPU","NUSAP1"
"CENPU","PBK"
"CENPU","PLK1"
"CENPU","PRC1"
"CENPU","PRIM1"
