"cause","effect"
"CMPK2","RSAD2"
"CMPK2","UCK2"
"CNDP1","ALDH1B1"
"CNDP1","ALDH3A1"
"CNDP1","C9orf41"
"CNDP1","CARNS1"
"CNGA1","PDE6B"
"CNIH2","FRRS1L"
"CNIH2","GRIA1"
"CNIH2","GRIA3"
"CNIH2","GRIK1"
"CNIH2","GRIN2B"
"CNIH2","SHISA7"
"CNIH2","SHISA9"
"CNIH2","SYNDIG1"
"CNKSR2","KSR1"
"CNN1","ACTA1"
"CNN1","ACTA2"
"CNN1","ACTG2"
"CNN1","LMOD1"
"CNN1","MYH11"
"CNN1","MYOCD"
"CNN1","NAV3"
"CNN1","SMTN"
"CNN1","SPC24"
"CNNM1","HPSE2"
"CNOT11","CNOT6"
"CNOT11","PABPC1"
"CNOT6","DDX6"
"CNOT6","PAN2"
"CNOT6","PARN"
"CNOT6","ZFP36"
"CNR1","ABHD12"
"CNR1","ADCY5"
"CNR1","CNR2"
"CNR1","GPR55"
"CNR1","TRPV1"
"CNR2","GPR55"
"CNRIP1","CNR1"
"CNTFR","CRLF1"
"CNTFR","IL6"
"CNTNAP1","ANK3"
"CNTNAP1","EPB41L3"
"CNTNAP1","GLDN"
"CNTNAP1","GNPAT"
"CNTNAP1","KCNA1"
"CNTNAP1","KCNA2"
"CNTNAP1","PTPRZ1"
"CNTNAP1","SCAMP5"
"CNTNAP1","SPTBN1"
"CNTNAP2","CASK"
"CNTNAP2","DPP6"
"CNTNAP2","KCNA2"
"CNTNAP2","KIAA0319"
"CNTNAP2","SHANK2"
"COA6","COX6C"
"COBL","PACSIN1"
"COCH","KCNK2"
"COG2","COPG2"
"COG2","COPZ1"
"COG2","NSF"
"COG2","PGBD5"
"COL10A1","ACAN"
"COL10A1","P4HA2"
"COL10A1","P4HA3"
"COL10A1","P4HB"
"COL11A1","ADAMTS14"
"COL11A1","COL11A2"
"COL11A1","COL5A1"
"COL11A1","COL5A2"
"COL11A1","ITGB3"
"COL11A1","P4HA2"
"COL11A1","P4HA3"
"COL11A1","POSTN"
"COL11A1","SDC1"
"COL11A2","COL2A1"
"COL11A2","COL5A2"
"COL11A2","KIFC1"
"COL11A2","P4HA3"
"COL1A1","ACAN"
"COL1A1","ACTA2"
"COL1A1","ADAMTS14"
"COL1A1","ALPL"
"COL1A1","BGN"
"COL1A1","BMP1"
"COL1A1","CDH11"
"COL1A1","COL11A1"
"COL1A1","COL11A2"
"COL1A1","COL1A2"
"COL1A1","COL2A1"
"COL1A1","COL3A1"
"COL1A1","COL5A1"
"COL1A1","COL5A2"
"COL1A1","COL5A3"
"COL1A1","ELN"
"COL1A1","FIGF"
"COL1A1","FLT4"
"COL1A1","FN1"
"COL1A1","GAPDH"
"COL1A1","IBSP"
"COL1A1","ITGA11"
"COL1A1","ITGA2"
"COL1A1","ITGA4"
"COL1A1","ITGA7"
"COL1A1","ITGB3"
"COL1A1","ITGB6"
"COL1A1","LUM"
"COL1A1","MMP9"
"COL1A1","P4HA1"
"COL1A1","P4HA2"
"COL1A1","P4HA3"
"COL1A1","P4HB"
"COL1A1","PCOLCE2"
"COL1A1","PDGFRB"
"COL1A1","POSTN"
"COL1A1","SDC1"
"COL1A1","SERPINF1"
"COL1A1","SPP1"
"COL1A1","TLL2"
"COL1A2","ADAMTS14"
"COL1A2","ANXA1"
"COL1A2","BGLAP"
"COL1A2","BGN"
"COL1A2","BMP1"
"COL1A2","COL11A1"
"COL1A2","COL11A2"
"COL1A2","COL2A1"
"COL1A2","COL3A1"
"COL1A2","COL5A1"
"COL1A2","COL5A2"
"COL1A2","FIGF"
"COL1A2","FN1"
"COL1A2","ITGA11"
"COL1A2","ITGB3"
"COL1A2","P4HA2"
"COL1A2","P4HA3"
"COL1A2","P4HB"
"COL1A2","POSTN"
"COL1A2","SDC1"
"COL1A2","TLL2"
"COL20A1","P4HA2"
"COL20A1","P4HA3"
"COL21A1","P4HA2"
"COL21A1","P4HA3"
"COL22A1","P4HA2"
"COL22A1","P4HA3"
"COL25A1","P4HA2"
"COL25A1","P4HA3"
"COL27A1","ADAMTS14"
"COL27A1","P4HA3"
"COL28A1","P4HA2"
"COL28A1","P4HA3"
"COL2A1","HLA-DRA"
"COL2A1","P4HA3"
"COL3A1","ACTA2"
"COL3A1","ADAMTS14"
"COL3A1","ASPN"
"COL3A1","BGN"
"COL3A1","BMP1"
"COL3A1","COL11A1"
"COL3A1","COL11A2"
"COL3A1","COL2A1"
"COL3A1","COL5A1"
"COL3A1","COL5A2"
"COL3A1","DDR2"
"COL3A1","FN1"
"COL3A1","ITGB3"
"COL3A1","P4HA2"
"COL3A1","P4HA3"
"COL3A1","POSTN"
"COL3A1","SDC1"
"COL3A1","TLL2"
"COL4A3","COL4A4"
"COL4A3","ITGB3"
"COL4A3","P4HA2"
"COL4A3","P4HA3"
"COL4A4","ITGA7"
"COL4A4","ITGB3"
"COL4A6","COL4A3"
"COL4A6","COL4A4"
"COL4A6","ITGB3"
"COL5A1","ADAMTS14"
"COL5A1","COL11A2"
"COL5A1","COL2A1"
"COL5A1","COL5A2"
"COL5A1","ITGB3"
"COL5A1","P4HA2"
"COL5A1","P4HA3"
"COL5A1","SDC1"
"COL5A2","COL2A1"
"COL5A2","ITGB3"
"COL5A2","P4HA2"
"COL5A2","P4HA3"
"COL5A2","POSTN"
"COL5A2","SDC1"
"COL5A3","ADAMTS14"
"COL5A3","ADAMTS3"
"COL5A3","BMP1"
"COL5A3","COL11A1"
"COL5A3","COL1A2"
"COL5A3","COL2A1"
"COL5A3","COL3A1"
"COL5A3","COL5A1"
"COL5A3","COL5A2"
"COL5A3","LUM"
"COL5A3","P4HA2"
"COL5A3","P4HA3"
"COL5A3","PCOLCE2"
"COL5A3","TLL2"
"COL6A5","COL6A6"
"COL6A5","ITGB3"
"COL6A5","P4HA2"
"COL6A5","P4HA3"
"COL6A5","SDC1"
"COL6A6","ITGB3"
"COL6A6","SDC1"
"COL7A1","ITGB3"
"COL7A1","MIA3"
"COL7A1","P4HA2"
"COL7A1","P4HA3"
"COL7A1","SDC1"
"COL7A1","TLL2"
"COL8A1","COL4A4"
"COL8A1","P4HA1"
"COL8A1","P4HA2"
"COL8A1","P4HA3"
"COL8A1","VWF"
"COL8A2","P4HA2"
"COL8A2","P4HA3"
"COL9A1","COL2A1"
"COL9A1","MATN1"
"COL9A1","MATN3"
"COL9A1","P4HA2"
"COL9A1","P4HA3"
"COL9A3","COL2A1"
"COL9A3","COL9A1"
"COL9A3","ITGA7"
"COL9A3","MATN3"
"COL9A3","P4HA2"
"COLEC10","C4A"
"COLEC10","C4B"
"COLEC10","COLEC11"
"COLEC10","MASP2"
"COLEC11","C1R"
"COLEC11","C4B"
"COLQ","PRIMA1"
"COMP","ACAN"
"COMP","ADAMTS14"
"COMP","CD36"
"COMP","FN1"
"COMP","MATN1"
"COMP","MATN3"
"COMP","PRG4"
"COPA","ARF1"
"COPA","ARHGAP4"
"COPA","CLTC"
"COPA","COPG2"
"COPA","COPZ1"
"COPA","HM13"
"COPA","KDELR3"
"COPA","STT3A"
"COPB2","ARF1"
"COPB2","COPA"
"COPB2","COPG2"
"COPB2","COPZ1"
"COPB2","EPRS"
"COPB2","HM13"
"COPB2","KDELR3"
"COPB2","RGS4"
"COPB2","SEC23B"
"COPB2","TMED9"
"COPG1","ARF1"
"COPG1","COG2"
"COPG1","COPA"
"COPG1","COPB2"
"COPG1","COPG2"
"COPG1","COPZ1"
"COPG1","KDELR3"
"COPG1","SEC23B"
"COPG1","TMED9"
"COPG2","ARF1"
"COPG2","COPZ1"
"COPZ1","PSMB3"
"CORIN","NPPA"
"CORO1A","ACTR2"
"CORO1A","ARHGAP4"
"CORO1A","ASPHD1"
"CORO1A","CFL1"
"CORO1A","ITGB2"
"CORO1A","LAPTM5"
"CORO1A","LCP1"
"CORO1A","RAC2"
"COX4I2","COX6C"
"COX4I2","NDUFA4L2"
"COX4I2","VDAC3"
"COX6A2","ATP5C1"
"COX6A2","ATP5J2"
"COX6A2","COA6"
"COX6A2","COX6C"
"COX6A2","NDUFA7"
"COX6A2","SDHC"
"COX6A2","UQCR10"
"COX6B1","ATP5C1"
"COX6B1","ATP5J2"
"COX6B1","COX4I2"
"COX6B1","COX6A2"
"COX6B1","COX6B2"
"COX6B1","COX6C"
"COX6B1","CYCS"
"COX6B1","MT-CYB"
"COX6B1","MT-ND1"
"COX6B1","MT-ND2"
"COX6B1","MT-ND3"
"COX6B1","MT-ND4"
"COX6B1","NDUFA4L2"
"COX6B1","NDUFA7"
"COX6B1","NDUFB9"
"COX6B1","NDUFC2"
"COX6B1","UQCR10"
"COX6C","COX6B2"
"COX7A1","CIDEA"
"COX7A1","COX4I2"
"COX7A1","COX6B2"
"COX7A1","COX6C"
"COX7A1","CYCS"
"COX7A1","MT-CYB"
"COX7A1","UQCR10"
"CPA1","CPA2"
"CPA1","CTRB2"
"CPA1","CTRC"
"CPA1","CTRL"
"CPA1","PRSS1"
"CPA2","CTRB2"
"CPA2","CTRC"
"CPEB1","DDX6"
"CPLX1","CASK"
"CPLX1","CPLX2"
"CPLX1","RIMS1"
"CPLX1","STXBP1"
"CPLX1","SYT2"
"CPLX1","SYT7"
"CPLX1","VAMP1"
"CPLX2","CPLX3"
"CPLX2","STX11"
"CPLX2","STX2"
"CPLX2","SYN2"
"CPLX2","VAMP1"
"CPLX3","VAMP1"
"CPSF2","ALYREF"
"CPSF2","CLP1"
"CPSF2","CSTF2"
"CPSF2","DCLRE1A"
"CPSF2","LEO1"
"CPSF2","NDC1"
"CPSF2","PPP1CA"
"CPSF2","RAN"
"CPSF2","SNRPE"
"CPSF2","SRSF11"
"CPSF2","SRSF5"
"CPSF3","ALYREF"
"CPSF3","CLP1"
"CPSF3","CPSF2"
"CPSF3","CSTF2"
"CPSF3","DCLRE1A"
"CPSF3","NDC1"
"CPSF3","NUP210"
"CPSF3","PPP1CA"
"CPSF3","SNRPE"
"CPSF3","SNRPF"
"CPSF3","SNRPG"
"CPSF3","SRSF11"
"CPT1B","ACSBG2"
"CPT1B","ACSL1"
"CPT1B","CHKB"
"CPT2","ACADVL"
"CPT2","ACSL1"
"CPT2","CPT1B"
"CR1","C4A"
"CR1","C4B"
"CR1","CFB"
"CR1","CFI"
"CR2","CD24"
"CR2","CD40"
"CR2","CD8A"
"CR2","MME"
"CRB3","INADL"
"CRB3","PARD6B"
"CREB3L4","CREB3L1"
"CREB3L4","CREBZF"
"CREB3L4","MBTPS2"
"CREB5","CREB3L1"
"CREB5","CREB3L4"
"CREB5","JUN"
"CREG2","HDHD1"
"CRHBP","CRHR2"
"CRHR2","GNAS"
"CRHR2","POMC"
"CRIP1","LMO3"
"CRISP3","MSMB"
"CRNKL1","DQX1"
"CRNKL1","RBM8A"
"CRNKL1","SNRPE"
"CRP","ADIPOQ"
"CRP","ALB"
"CRP","C1QC"
"CRP","C1R"
"CRP","C1S"
"CRP","C4A"
"CRP","C4BPA"
"CRP","CFH"
"CRP","CFHR1"
"CRP","EDN1"
"CRP","F3"
"CRP","FCN2"
"CRP","FN1"
"CRP","GPT"
"CRP","HAMP"
"CRP","HP"
"CRP","IGHV3-11"
"CRP","IGLL5"
"CRP","IL18"
"CRP","IL1B"
"CRP","IL6"
"CRP","LEP"
"CRP","OLR1"
"CRP","PLA2G7"
"CRP","PLG"
"CRP","RBP4"
"CRP","SAA1"
"CRP","SELP"
"CRP","SERPINA1"
"CRP","VWF"
"CRTAM","CADM1"
"CRTAM","KYNU"
"CRTAM","THBD"
"CRYAB","GFAP"
"CRYAB","TTN"
"CRYGS","CRYAB"
"CSAD","GGT5"
"CSAD","GGT6"
"CSAG1","MAGED2"
"CSE1L","IPO4"
"CSE1L","KPNA2"
"CSE1L","KPNA7"
"CSE1L","KPNB1"
"CSE1L","RAN"
"CSE1L","RFC4"
"CSE1L","RRM1"
"CSE1L","USP1"
"CSF1","ACP5"
"CSF1","CCL3"
"CSF1","CCL5"
"CSF1","CD86"
"CSF1","CXCL1"
"CSF1","FGFR1"
"CSF1","IL1R1"
"CSF1","IL1R2"
"CSF1","IL6"
"CSF1","ITGB3"
"CSF1","MRC1"
"CSF1","NTRK1"
"CSF1","TEK"
"CSF1","TNF"
"CSF1","TNFSF11"
"CSF3","CCL11"
"CSF3","CCL3"
"CSF3","CCL3L3"
"CSF3","CCL4"
"CSF3","CCL5"
"CSF3","CCL7"
"CSF3","CD34"
"CSF3","CSF1"
"CSF3","CXCL1"
"CSF3","CXCL10"
"CSF3","CXCL12"
"CSF3","CXCL2"
"CSF3","EGFR"
"CSF3","ELANE"
"CSF3","FLT3LG"
"CSF3","GH1"
"CSF3","IL11"
"CSF3","IL13"
"CSF3","IL15"
"CSF3","IL1A"
"CSF3","IL1B"
"CSF3","IL2RA"
"CSF3","IL2RG"
"CSF3","IL3RA"
"CSF3","IL6"
"CSF3","LEP"
"CSF3","LEPR"
"CSF3","LIFR"
"CSF3","PDGFRB"
"CSF3","PRL"
"CSF3","VEGFA"
"CSNK1A1","FAM83D"
"CSNK1G1","GSK3B"
"CSNK1G1","YWHAZ"
"CSNK2A1","CBX2"
"CSNK2A1","CBX8"
"CSNK2A1","CHD4"
"CSNK2A1","CHD5"
"CSNK2A1","CTR9"
"CSNK2A1","FUNDC1"
"CSNK2A1","H2AFX"
"CSNK2A1","HSP90AA1"
"CSNK2A1","ING2"
"CSNK2A1","KIF5C"
"CSNK2A1","LEO1"
"CSNK2A1","MAP1B"
"CSNK2A1","MME"
"CSNK2A1","NCAPD2"
"CSNK2A1","NCAPG"
"CSNK2A1","NCAPH"
"CSNK2A1","NOLC1"
"CSNK2A1","OGT"
"CSNK2A1","PML"
"CSNK2A1","RBBP4"
"CSNK2A1","RBBP7"
"CSNK2A1","RNF2"
"CSNK2A1","SMC2"
"CSNK2A1","SMC4"
"CSNK2A1","SNCA"
"CSNK2A1","STARD10"
"CSNK2A1","TOP2A"
"CSPG4","AGRN"
"CSPG4","B3GAT1"
"CSPG4","CHST3"
"CSPG4","DSE"
"CSPG4","GPC3"
"CSPG4","GRIP2"
"CSPG4","ITGA4"
"CSPG4","PVRL3"
"CSPG4","UST"
"CSPG5","B3GAT1"
"CSRNP1","MSX1"
"CSRNP1","PPP1CA"
"CSRP2","TGFB1I1"
"CST4","CST1"
"CST4","CTSB"
"CSTF1","BARD1"
"CSTF1","CPSF2"
"CSTF1","CPSF3"
"CSTF1","CSTF2"
"CSTF1","PARN"
"CSTF1","SRSF5"
"CSTF2","ALYREF"
"CSTF2","CLP1"
"CSTF2","CPEB1"
"CSTF2","SRSF5"
"CTAG1B","CD8A"
"CTAG1B","PRAME"
"CTHRC1","FZD3"
"CTPS2","GMPS"
"CTPS2","POLR1B"
"CTR9","RNF20"
"CTR9","TCEA1"
"CTRB2","CEL"
"CTRB2","CTRL"
"CTSB","CTSS"
"CTSB","HLA-DPB1"
"CTSB","HLA-DQA2"
"CTSB","HLA-DQB2"
"CTSB","HLA-DRA"
"CTSB","HLA-DRB5"
"CTSB","HP"
"CTSB","MMP9"
"CTSB","TLR7"
"CTSB","XIAP"
"CTSD","ATP6AP2"
"CTSD","CLN6"
"CTSD","CTSB"
"CTSD","HLA-DPB1"
"CTSD","HLA-DQA1"
"CTSD","HLA-DQA2"
"CTSD","HLA-DQB2"
"CTSD","HLA-DRA"
"CTSD","HLA-DRB5"
"CTSD","LAMP2"
"CTSD","MED1"
"CTSD","PPT1"
"CTSG","CAMP"
"CTSG","ELANE"
"CTSG","F2R"
"CTSG","F2RL1"
"CTSG","F2RL2"
"CTSG","F2RL3"
"CTSG","IGF1"
"CTSG","IGFALS"
"CTSG","IGFBP3"
"CTSG","MMP1"
"CTSG","MMP9"
"CTSG","MPO"
"CTSG","PLAUR"
"CTSG","SERPINA1"
"CTSS","C1QC"
"CTSS","HLA-DPB1"
"CTSS","HLA-DQA2"
"CTSS","HLA-DQB2"
"CTSS","HLA-DRA"
"CTSS","HLA-DRB5"
"CTSS","ITGB2"
"CTSS","LY86"
"CTSS","TLR7"
"CTTNBP2","CCT3"
"CTTNBP2","CCT5"
"CTTNBP2","CCT6A"
"CTTNBP2","CCT8"
"CWH43","NCAM2"
"CX3CL1","CCL11"
"CX3CL1","CCL3"
"CX3CL1","CCL4"
"CX3CL1","CCL5"
"CX3CL1","CCR1"
"CX3CL1","CCR2"
"CX3CL1","CCR3"
"CX3CL1","CCR5"
"CX3CL1","CX3CR1"
"CX3CL1","CXCL1"
"CX3CL1","CXCR3"
"CX3CL1","CXCR4"
"CX3CL1","CXCR6"
"CX3CL1","IL1B"
"CX3CL1","IL6"
"CX3CL1","TNF"
"CX3CL1","XCR1"
"CX3CR1","CCL18"
"CX3CR1","CCL20"
"CX3CR1","CCL24"
"CX3CR1","CCL3"
"CX3CR1","CCL3L3"
"CX3CR1","CCL4"
"CX3CR1","CCL5"
"CX3CR1","CCL7"
"CX3CR1","CXCL12"
"CX3CR1","CXCL2"
"CX3CR1","FCGR1A"
"CX3CR1","FCGR3A"
"CX3CR1","TREM2"
"CX3CR1","XCL2"
"CXCL1","CCL3"
"CXCL1","CCL3L3"
"CXCL1","CCL4"
"CXCL1","CCL5"
"CXCL1","CCR3"
"CXCL1","CXCL12"
"CXCL1","CXCL2"
"CXCL1","CXCR4"
"CXCL1","CXCR6"
"CXCL1","IL6"
"CXCL1","TNF"
"CXCL1","VEGFA"
"CXCL10","CCL20"
"CXCL10","CCL3"
"CXCL10","CCL3L3"
"CXCL10","CCL4"
"CXCL10","CCL5"
"CXCL10","CCL7"
"CXCL10","CCL8"
"CXCL10","CCR3"
"CXCL10","CCR8"
"CXCL10","CD86"
"CXCL10","CD8A"
"CXCL10","CX3CR1"
"CXCL10","CXCL1"
"CXCL10","CXCL11"
"CXCL10","CXCL2"
"CXCL10","CXCL9"
"CXCL10","CXCR3"
"CXCL10","CXCR4"
"CXCL10","CXCR6"
"CXCL10","DDX58"
"CXCL10","DNM1"
"CXCL10","GBP5"
"CXCL10","GNG2"
"CXCL10","GPR4"
"CXCL10","IDO1"
"CXCL10","IFIT1"
"CXCL10","IFIT2"
"CXCL10","IFIT3"
"CXCL10","ISG15"
"CXCL10","LTA"
"CXCL10","MX1"
"CXCL10","OAS1"
"CXCL10","OAS2"
"CXCL10","RSAD2"
"CXCL10","TLR4"
"CXCL10","TNF"
"CXCL10","VEGFA"
"CXCL10","XCR1"
"CXCL11","CCL20"
"CXCL11","CCL3"
"CXCL11","CCL4"
"CXCL11","CCL5"
"CXCL11","CCL7"
"CXCL11","CCL8"
"CXCL11","CCR3"
"CXCL11","CCR8"
"CXCL11","CX3CR1"
"CXCL11","CXCL1"
"CXCL11","CXCL2"
"CXCL11","CXCL9"
"CXCL11","CXCR3"
"CXCL11","CXCR4"
"CXCL11","CXCR6"
"CXCL11","GNG2"
"CXCL11","XCR1"
"CXCL12","CCL3"
"CXCL12","CCL4"
"CXCL12","CCL5"
"CXCL12","CCR3"
"CXCL12","CXCL2"
"CXCL12","CXCR4"
"CXCL12","CXCR6"
"CXCL12","HCK"
"CXCL12","IL6"
"CXCL12","TNF"
"CXCL12","VAV1"
"CXCL12","VEGFA"
"CXCL13","CCL3"
"CXCL13","CCR1"
"CXCL13","CCR2"
"CXCL13","CCR3"
"CXCL13","CCR5"
"CXCL13","CCR8"
"CXCL13","CX3CR1"
"CXCL13","CXCL10"
"CXCL13","CXCL11"
"CXCL13","CXCL9"
"CXCL13","CXCR3"
"CXCL13","CXCR4"
"CXCL13","CXCR6"
"CXCL13","GNG2"
"CXCL13","TNFSF13B"
"CXCL13","XCR1"
"CXCL16","CCR1"
"CXCL16","CCR3"
"CXCL16","CCR8"
"CXCL16","CX3CR1"
"CXCL16","CXCR3"
"CXCL16","CXCR4"
"CXCL16","CXCR6"
"CXCL2","CCL3"
"CXCL2","CCL3L3"
"CXCL2","CCL4"
"CXCL2","CCL5"
"CXCL2","CCR3"
"CXCL3","CCL20"
"CXCL3","CCL3"
"CXCL3","CCL5"
"CXCL3","CCL7"
"CXCL3","CCR1"
"CXCL3","CCR3"
"CXCL3","CXCL1"
"CXCL3","CXCL10"
"CXCL3","CXCL2"
"CXCL3","CXCR3"
"CXCL3","CXCR4"
"CXCL3","CXCR6"
"CXCL3","IL6"
"CXCL3","XCR1"
"CXCL9","CCL18"
"CXCL9","CCL3"
"CXCL9","CCL4"
"CXCL9","CCL5"
"CXCL9","CCL7"
"CXCL9","CCL8"
"CXCL9","CCR3"
"CXCL9","CD8A"
"CXCL9","CXCL12"
"CXCL9","CXCR3"
"CXCL9","CXCR4"
"CXCL9","CXCR6"
"CXCL9","GBP5"
"CXCL9","IDO1"
"CXCL9","IL6"
"CXCL9","TNF"
"CXCR1","CCL11"
"CXCR1","CCL16"
"CXCR1","CCL18"
"CXCR1","CCL24"
"CXCR1","CCL3"
"CXCR1","CCL3L3"
"CXCR1","CCL4"
"CXCR1","CCL5"
"CXCR1","CCL8"
"CXCR1","CXCL12"
"CXCR1","CXCL2"
"CXCR1","CXCL3"
"CXCR1","CXCL9"
"CXCR1","DNM1"
"CXCR1","FGR"
"CXCR1","GNG2"
"CXCR1","HCK"
"CXCR1","LASP1"
"CXCR1","PPBP"
"CXCR1","XCL2"
"CXCR3","CCL16"
"CXCR3","CCL18"
"CXCR3","CCL24"
"CXCR3","CCL3"
"CXCR3","CCL3L3"
"CXCR3","CCL4"
"CXCR3","CCL5"
"CXCR3","CCL7"
"CXCR3","CCL8"
"CXCR3","CD8A"
"CXCR3","CXCL1"
"CXCR3","CXCL12"
"CXCR3","CXCL2"
"CXCR3","TNF"
"CXCR4","CCL18"
"CXCR4","CCL3"
"CXCR4","CCL3L3"
"CXCR4","CCL4"
"CXCR4","CCL5"
"CXCR4","CCR3"
"CXCR4","CXCL2"
"CXCR4","PECAM1"
"CXCR4","PROM1"
"CXCR4","PTPN6"
"CXCR4","TNF"
"CXCR4","VAV1"
"CXCR4","VEGFA"
"CXCR6","CCL18"
"CXCR6","CCL3"
"CXCR6","CCL4"
"CXCR6","CCL5"
"CXCR6","CXCL2"
"CXXC5","KANK1"
"CYBB","TNF"
"CYBB","TRPC3"
"CYCS","ATP5C1"
"CYCS","BAK1"
"CYCS","BCL2L2-PABPN1"
"CYCS","CARD8"
"CYCS","CASP3"
"CYCS","CFLAR"
"CYCS","COA6"
"CYCS","COX4I2"
"CYCS","COX6B2"
"CYCS","COX6C"
"CYCS","FASLG"
"CYCS","GSN"
"CYCS","HSP90AA1"
"CYCS","HSPA5"
"CYCS","HSPA8"
"CYCS","HSPD1"
"CYCS","HSPE1-MOB4"
"CYCS","MAGED1"
"CYCS","MB"
"CYCS","MT-CYB"
"CYCS","PMAIP1"
"CYCS","PPP1CA"
"CYCS","PPP2R4"
"CYCS","SDHC"
"CYCS","SLC25A5"
"CYCS","SNCA"
"CYCS","SOD2"
"CYCS","TNF"
"CYCS","TOMM20"
"CYCS","TXN"
"CYCS","UQCR10"
"CYCS","VDAC3"
"CYCS","XIAP"
"CYFIP2","ACTG1"
"CYP11A1","CYP17A1"
"CYP11A1","DHCR24"
"CYP11A1","DHCR7"
"CYP11A1","FDXR"
"CYP11A1","HSD17B3"
"CYP11A1","HSD3B2"
"CYP11A1","LHCGR"
"CYP11A1","POMC"
"CYP11A1","SOAT2"
"CYP11A1","STAR"
"CYP17A1","AKR1C1"
"CYP17A1","AKR1C3"
"CYP17A1","CYP19A1"
"CYP17A1","CYP1A1"
"CYP17A1","CYP2E1"
"CYP17A1","CYP3A7"
"CYP17A1","HSD17B3"
"CYP17A1","HSD3B2"
"CYP19A1","GPER1"
"CYP19A1","HSD3B2"
"CYP1A1","AKR1C1"
"CYP1A1","AKR1C3"
"CYP1A1","ASMT"
"CYP1A1","CYP19A1"
"CYP1A1","CYP2E1"
"CYP1A1","CYP3A7"
"CYP1A1","HSD17B6"
"CYP1A1","HSD3B2"
"CYP1A1","UGT2B11"
"CYP24A1","CA2"
"CYP24A1","CA3"
"CYP24A1","CA4"
"CYP24A1","CA9"
"CYP24A1","CYP27B1"
"CYP26A1","ADH1C"
"CYP26A1","ALDH1A1"
"CYP26A1","ALDH1A2"
"CYP26A1","AOX1"
"CYP26A1","CYP2C8"
"CYP26A1","CYP2C9"
"CYP26A1","CYP2S1"
"CYP26A1","CYP4A11"
"CYP26A1","CYP4A22"
"CYP26A1","DHRS3"
"CYP26A1","HSD17B6"
"CYP26A1","LRAT"
"CYP26A1","PNPLA4"
"CYP26A1","RDH11"
"CYP26A1","SCEL"
"CYP26A1","SDR16C5"
"CYP26A1","STRA6"
"CYP26B1","ALDH1A1"
"CYP26B1","ALDH1A2"
"CYP26B1","AOX1"
"CYP26B1","CYP1A1"
"CYP26B1","CYP2C9"
"CYP26B1","CYP2S1"
"CYP26B1","CYP3A4"
"CYP26B1","CYP3A5"
"CYP26B1","CYP3A7"
"CYP27B1","DHCR7"
"CYP27B1","KL"
"CYP27C1","ADH6"
"CYP27C1","DHRS3"
"CYP27C1","HSD17B6"
"CYP27C1","LRAT"
"CYP27C1","PNPLA4"
"CYP2C8","AOX1"
"CYP2C8","CYP1A1"
"CYP2C8","CYP2E1"
"CYP2C8","CYP3A7"
"CYP2C8","CYP4A22"
"CYP2C8","UGT2B11"
"CYP2C9","ABCB1"
"CYP2C9","ALDH1A1"
"CYP2C9","AOX1"
"CYP2C9","CYP1A1"
"CYP2C9","CYP2C8"
"CYP2C9","CYP2E1"
"CYP2C9","CYP3A4"
"CYP2C9","CYP3A7"
"CYP2C9","CYP4A22"
"CYP2C9","FMO3"
"CYP2C9","GSTA1"
"CYP2D6","AKR1C1"
"CYP2D6","HSD11B1"
"CYP2D6","SLC35A2"
"CYP2D6","UGT2B11"
"CYP2E1","ALOX15"
"CYP2E1","HSD3B2"
"CYP2E1","NAT1"
"CYP2J2","ALOX15"
"CYP2J2","CYP2E1"
"CYP2J2","CYP4A22"
"CYP2S1","AOX1"
"CYP2S1","ASMT"
"CYP2S1","CYP4A11"
"CYP2S1","UGT2B11"
"CYP3A4","ABCB1"
"CYP3A4","ABCC2"
"CYP3A4","AKR1C1"
"CYP3A4","AKR1C3"
"CYP3A4","ALOX15"
"CYP3A4","AOX1"
"CYP3A4","CES1"
"CYP3A4","CYP17A1"
"CYP3A4","CYP19A1"
"CYP3A4","CYP1A1"
"CYP3A4","CYP2C8"
"CYP3A4","CYP2D6"
"CYP3A4","CYP2E1"
"CYP3A4","CYP2J2"
"CYP3A4","CYP3A7"
"CYP3A4","CYP4A22"
"CYP3A4","FMO3"
"CYP3A4","HSD11B1"
"CYP3A4","HSD17B6"
"CYP3A4","HSD3B2"
"CYP3A4","MAOA"
"CYP3A4","SLC35A2"
"CYP3A5","ABCB1"
"CYP3A5","ABCC2"
"CYP3A5","AKR1C3"
"CYP3A5","ALDH1A1"
"CYP3A5","ALDH1A2"
"CYP3A5","AOX1"
"CYP3A5","CYP17A1"
"CYP3A5","CYP19A1"
"CYP3A5","CYP1A1"
"CYP3A5","CYP2C8"
"CYP3A5","CYP2C9"
"CYP3A5","CYP3A4"
"CYP3A5","CYP3A7"
"CYP3A5","CYP4A11"
"CYP3A5","CYP4A22"
"CYP3A5","CYP7A1"
"CYP3A5","GSTA1"
"CYP3A5","GSTM2"
"CYP3A5","HSD17B6"
"CYP3A5","HSD3B2"
"CYP3A5","UGT2B11"
"CYP3A5","UGT2B15"
"CYP46A1","CH25H"
"CYP46A1","CYP7A1"
"CYP46A1","DHCR7"
"CYP46A1","SOAT2"
"CYP4A11","ALOX15"
"CYP4A11","AOX1"
"CYP4A11","CYP1A1"
"CYP4A11","CYP2C8"
"CYP4A11","CYP2E1"
"CYP4A11","CYP2J2"
"CYP4A11","CYP3A4"
"CYP4A11","CYP3A7"
"CYP4A11","CYP4A22"
