"cause","effect"
"CD40","JAK3"
"CD40","LTB"
"CD40","LYN"
"CD40","MAP3K14"
"CD40","PIK3R6"
"CD40","TLR7"
"CD40","TNFRSF9"
"CD40","TNFSF14"
"CD40","TRAF1"
"CD40LG","CD19"
"CD40LG","CD40"
"CD40LG","JAK3"
"CD40LG","LTB"
"CD40LG","PIK3R6"
"CD40LG","TNFRSF4"
"CD40LG","TNFSF14"
"CD40LG","TRAF1"
"CD52","CD19"
"CD68","ARG1"
"CD68","CD163"
"CD68","CD1A"
"CD68","CD1C"
"CD68","CD1D"
"CD68","CD1E"
"CD68","CX3CR1"
"CD68","GFAP"
"CD68","LAMP3"
"CD68","S100A9"
"CD72","CD19"
"CD72","LYN"
"CD79A","BLK"
"CD79A","BLNK"
"CD79A","CD19"
"CD79A","CD72"
"CD79A","CR2"
"CD79A","CXCL9"
"CD79A","ENG"
"CD79A","FYN"
"CD79A","IGLL5"
"CD79A","INPP5D"
"CD79A","LYN"
"CD79A","PIK3AP1"
"CD79A","PIK3CD"
"CD9","IZUMO4"
"CDA","TYMP"
"CDC20","CCNB3"
"CDC20","CCT4"
"CDC20","CDC45"
"CDC20","CDCA3"
"CDC20","CDCA8"
"CDC20","CDK1"
"CDC20","CDK3"
"CDC20","CKAP2"
"CDC20","CKS2"
"CDC20","DEPDC1"
"CDC20","ECT2"
"CDC20","GTSE1"
"CDC20","HJURP"
"CDC20","HMMR"
"CDC20","KIF18B"
"CDC20","KIF20A"
"CDC20","KIF4A"
"CDC20","KIFC1"
"CDC20","KPNA2"
"CDC20","MAD2L1BP"
"CDC20","MCM10"
"CDC20","NCAPD3"
"CDC20","NUSAP1"
"CDC20","PBK"
"CDC20","PCNA"
"CDC20","PPP3CA"
"CDC20","PRC1"
"CDC20","PTTG1"
"CDC20","RACGAP1"
"CDC20","RAD51"
"CDC20","RFC3"
"CDC20","SPC24"
"CDC20","TOP2A"
"CDC20","UHRF1"
"CDC20","ZWINT"
"CDC20B","ANAPC4"
"CDC25A","AURKB"
"CDC25A","CCNB3"
"CDC25A","CDC20"
"CDC25A","CDC25C"
"CDC25A","CDC45"
"CDC25A","CDK1"
"CDC25A","CDK5"
"CDC25A","CDKN3"
"CDC25A","CEP55"
"CDC25A","CLSPN"
"CDC25A","DTL"
"CDC25A","EXO1"
"CDC25A","MCM10"
"CDC25A","PSMB3"
"CDC25A","PSMB5"
"CDC25A","PSMD14"
"CDC25A","RRM2"
"CDC25A","YWHAZ"
"CDC25B","AURKB"
"CDC25B","BRSK1"
"CDC25B","CCNA1"
"CDC25B","CCNB1"
"CDC25B","CCNB2"
"CDC25B","CDC20"
"CDC25B","CDC25A"
"CDC25B","CDC25C"
"CDC25B","CDK1"
"CDC25B","CDK5"
"CDC25B","MAPK11"
"CDC25B","MELK"
"CDC25B","PKMYT1"
"CDC25B","YWHAG"
"CDC25B","YWHAZ"
"CDC25C","ASPM"
"CDC25C","CAMK2A"
"CDC25C","CAMK2B"
"CDC25C","CDC20"
"CDC25C","CDC45"
"CDC25C","CDCA2"
"CDC25C","CDCA8"
"CDC25C","CDK1"
"CDC25C","CDK5"
"CDC25C","CDKN3"
"CDC25C","CENPA"
"CDC25C","CENPF"
"CDC25C","CEP55"
"CDC25C","CKS2"
"CDC25C","EXO1"
"CDC25C","GTSE1"
"CDC25C","HJURP"
"CDC25C","HMMR"
"CDC25C","KIF14"
"CDC25C","KIF15"
"CDC25C","KIF20A"
"CDC25C","KIF4A"
"CDC25C","MAPK11"
"CDC25C","MCM10"
"CDC25C","MKI67"
"CDC25C","NEK2"
"CDC25C","NUSAP1"
"CDC25C","PBK"
"CDC25C","PPP1CA"
"CDC25C","PPP1CB"
"CDC25C","PTTG1"
"CDC25C","TOP2A"
"CDC25C","TTK"
"CDC25C","UBE2C"
"CDC25C","YWHAQ"
"CDC25C","YWHAZ"
"CDC42","ACTG1"
"CDC42","ARF1"
"CDC42","BDNF"
"CDC42","CDC42SE2"
"CDC42","CYFIP1"
"CDC42","CYFIP2"
"CDC42","DAG1"
"CDC42","DIAPH3"
"CDC42","GNB1"
"CDC42","GPHN"
"CDC42","LAMA2"
"CDC42","MAP2K6"
"CDC42","MCF2"
"CDC42","MYH14"
"CDC42","NTRK1"
"CDC42","PAK4"
"CDC42","RACGAP1"
"CDC42","VEGFA"
"CDC42","YES1"
"CDC45","CDKN2A"
"CDC45","GTSE1"
"CDC45","HJURP"
"CDC45","MCM10"
"CDC45","NUSAP1"
"CDC45","PBK"
"CDC45","POLD2"
"CDC45","PRIM2"
"CDC45","TOP2A"
"CDC6","ASF1B"
"CDC6","ASPM"
"CDC6","AURKA"
"CDC6","AURKB"
"CDC6","BIRC5"
"CDC6","BUB1"
"CDC6","BUB1B"
"CDC6","CCNB1"
"CDC6","CCNB2"
"CDC6","CCNG2"
"CDC6","CDC20"
"CDC6","CDC25A"
"CDC6","CDC25C"
"CDC6","CDC45"
"CDC6","CDCA3"
"CDC6","CDCA5"
"CDC6","CDCA8"
"CDC6","CDK1"
"CDC6","CDKN2A"
"CDC6","CDKN3"
"CDC6","CDT1"
"CDC6","CENPA"
"CDC6","CENPF"
"CDC6","CENPU"
"CDC6","CEP55"
"CDC6","CHAF1A"
"CDC6","CHTF18"
"CDC6","CKS2"
"CDC6","CLSPN"
"CDC6","DBF4B"
"CDC6","DHFR"
"CDC6","DLGAP5"
"CDC6","DTL"
"CDC6","ESCO2"
"CDC6","EXO1"
"CDC6","FEN1"
"CDC6","GINS1"
"CDC6","GINS2"
"CDC6","HAT1"
"CDC6","KIF11"
"CDC6","KIF15"
"CDC6","KIF20A"
"CDC6","KIF4A"
"CDC6","MAD2L1"
"CDC6","MCM10"
"CDC6","MCM2"
"CDC6","MCM4"
"CDC6","MELK"
"CDC6","MKI67"
"CDC6","MND1"
"CDC6","NCAPG"
"CDC6","NCAPH"
"CDC6","NEK2"
"CDC6","NUF2"
"CDC6","NUSAP1"
"CDC6","OIP5"
"CDC6","ORC5"
"CDC6","PBK"
"CDC6","PCNA"
"CDC6","PKMYT1"
"CDC6","POLD2"
"CDC6","PRIM1"
"CDC6","PSMA5"
"CDC6","PSMB3"
"CDC6","PSMB5"
"CDC6","PSMB6"
"CDC6","PSMD14"
"CDC6","PSMD8"
"CDC6","PTTG1"
"CDC6","RAD51"
"CDC6","RFC3"
"CDC6","RPA3"
"CDC6","RPA4"
"CDC6","RRM1"
"CDC6","RRM2"
"CDC6","SGOL1"
"CDC6","SKA1"
"CDC6","SMC2"
"CDC6","TICRR"
"CDC6","TK1"
"CDC6","TOP2A"
"CDC6","TPX2"
"CDC6","TTK"
"CDC6","UBB"
"CDC6","UBE2C"
"CDC6","UBE2T"
"CDC6","UHRF1"
"CDC6","ZWINT"
"CDCA2","ASPM"
"CDCA2","CASC5"
"CDCA2","CDC20"
"CDCA2","CDCA3"
"CDCA2","CDCA8"
"CDCA2","CDK1"
"CDCA2","CENPF"
"CDCA2","CEP55"
"CDCA2","KIF20A"
"CDCA2","KIF4A"
"CDCA2","KPNA2"
"CDCA2","MCM10"
"CDCA2","NUSAP1"
"CDCA2","PBK"
"CDCA2","TOP2A"
"CDCA2","TTK"
"CDCA2","ZWINT"
"CDCA3","KIF18B"
"CDCA3","NUSAP1"
"CDCA3","SPC24"
"CDCA3","UHRF1"
"CDCA5","ASPM"
"CDCA5","AURKB"
"CDCA5","BIRC5"
"CDCA5","BUB1"
"CDCA5","BUB1B"
"CDCA5","CCNB2"
"CDCA5","CDC20"
"CDCA5","CDC25C"
"CDCA5","CDC45"
"CDCA5","CDCA2"
"CDCA5","CDCA3"
"CDCA5","CDCA8"
"CDCA5","CDK1"
"CDCA5","CDT1"
"CDCA5","CENPA"
"CDCA5","CENPF"
"CDCA5","CENPN"
"CDCA5","CEP55"
"CDCA5","CHAF1A"
"CDCA5","CKAP2L"
"CDCA5","DTL"
"CDCA5","ECT2"
"CDCA5","ESCO2"
"CDCA5","EXO1"
"CDCA5","KIAA0101"
"CDCA5","KIF14"
"CDCA5","KIF15"
"CDCA5","KIF18B"
"CDCA5","KIF20A"
"CDCA5","KIF4A"
"CDCA5","MAD2L1"
"CDCA5","MCM10"
"CDCA5","MELK"
"CDCA5","MKI67"
"CDCA5","NEK2"
"CDCA5","NUSAP1"
"CDCA5","PBK"
"CDCA5","PRC1"
"CDCA5","PTTG1"
"CDCA5","RACGAP1"
"CDCA5","RRM2"
"CDCA5","SGOL2"
"CDCA5","SKA1"
"CDCA5","SKA3"
"CDCA5","SPC24"
"CDCA5","TK1"
"CDCA5","TOP2A"
"CDCA5","TPX2"
"CDCA5","TTK"
"CDCA5","UBE2C"
"CDCA5","UBE2T"
"CDCA5","UHRF1"
"CDCA5","ZWINT"
"CDCA8","CDC45"
"CDCA8","CDCA3"
"CDCA8","CDK1"
"CDCA8","CENPN"
"CDCA8","CKAP2"
"CDCA8","CKS2"
"CDCA8","DEPDC1"
"CDCA8","DIAPH3"
"CDCA8","ECT2"
"CDCA8","GTSE1"
"CDCA8","HJURP"
"CDCA8","HMMR"
"CDCA8","KIF18B"
"CDCA8","KIF20A"
"CDCA8","KIF4A"
"CDCA8","KIFC1"
"CDCA8","MCM10"
"CDCA8","NCAPG2"
"CDCA8","NUP37"
"CDCA8","NUSAP1"
"CDCA8","PBK"
"CDCA8","PRC1"
"CDCA8","PTTG1"
"CDCA8","RACGAP1"
"CDCA8","RAD51"
"CDCA8","SPC24"
"CDCA8","SUMO1"
"CDCA8","TOP2A"
"CDCA8","UHRF1"
"CDCA8","ZWINT"
"CDH1","AJAP1"
"CDH1","ANK3"
"CDH1","CD24"
"CDH1","CDC42"
"CDH1","CDKN2A"
"CDH1","CLDN3"
"CDH1","CLDN4"
"CDH1","CLDN7"
"CDH1","CSE1L"
"CDH1","CTNND2"
"CDH1","DSP"
"CDH1","EGF"
"CDH1","EPCAM"
"CDH1","ESRP1"
"CDH1","EZR"
"CDH1","FGFR1"
"CDH1","GFRA1"
"CDH1","GSK3B"
"CDH1","IQGAP2"
"CDH1","IQGAP3"
"CDH1","JUP"
"CDH1","KRT18"
"CDH1","KRT8"
"CDH1","LAMC2"
"CDH1","LRIG1"
"CDH1","MGAT3"
"CDH1","MMP9"
"CDH1","MUC1"
"CDH1","MYO6"
"CDH1","MYO7A"
"CDH1","NCSTN"
"CDH1","NDRG1"
"CDH1","NOTCH1"
"CDH1","OCLN"
"CDH1","PKD1"
"CDH1","PKP3"
"CDH1","PRKCI"
"CDH1","PRKCZ"
"CDH1","PSEN1"
"CDH1","PTPRT"
"CDH1","RET"
"CDH1","S100A8"
"CDH1","SUMO1"
"CDH1","TSPAN8"
"CDH1","VEGFA"
"CDH20","MYO3A"
"CDH23","MYO7A"
"CDH23","PDZD7"
"CDHR5","MYO7B"
"CDK1","CCNI2"
"CDK1","CDC45"
"CDK1","CDCA3"
"CDK1","CDK5"
"CDK1","CPEB1"
"CDK1","DEPDC1"
"CDK1","GTSE1"
"CDK1","H2BFS"
"CDK1","HIST1H2BH"
"CDK1","HIST1H2BJ"
"CDK1","HIST1H2BN"
"CDK1","HJURP"
"CDK1","KIF18B"
"CDK1","KIFC1"
"CDK1","KPNA2"
"CDK1","LYN"
"CDK1","MCM10"
"CDK1","NCAPD3"
"CDK1","NCAPG2"
"CDK1","NUP37"
"CDK1","NUSAP1"
"CDK1","PBK"
"CDK1","RACGAP1"
"CDK1","SPC24"
"CDK1","SPDYE5"
"CDK1","SPDYE6"
"CDK1","STMN1"
"CDK1","TOP2A"
"CDK1","UHRF1"
"CDK10","CCNL2"
"CDK15","CDK18"
"CDK5","GRIN2B"
"CDK5R2","CDK5"
"CDKN2A","ARF1"
"CDKN2A","CDK5RAP3"
"CDKN3","ASPM"
"CDKN3","CDC20"
"CDKN3","CDC45"
"CDKN3","CDCA8"
"CDKN3","CDK1"
"CDKN3","CDKN2A"
"CDKN3","CENPA"
"CDKN3","CENPF"
"CDKN3","CEP55"
"CDKN3","CKS2"
"CDKN3","DEPDC1"
"CDKN3","DTL"
"CDKN3","ECT2"
"CDKN3","HJURP"
"CDKN3","HMMR"
"CDKN3","KIF14"
"CDKN3","KIF20A"
"CDKN3","KIF4A"
"CDKN3","KPNA2"
"CDKN3","MCM10"
"CDKN3","MKI67"
"CDKN3","NEK2"
"CDKN3","NUSAP1"
"CDKN3","PBK"
"CDKN3","PRC1"
"CDKN3","PTTG1"
"CDKN3","RACGAP1"
"CDKN3","RRM2"
"CDKN3","TOP2A"
"CDKN3","TTK"
"CDKN3","UBE2C"
"CDKN3","UBE2T"
"CDKN3","ZWINT"
"CDS1","DGKA"
"CDS1","DGKH"
"CDS1","LCLAT1"
"CDS1","LPIN1"
"CDS1","MBOAT1"
"CDS1","MBOAT2"
"CDS1","PPAPDC1A"
"CDT1","AURKB"
"CDT1","BIRC5"
"CDT1","BUB1"
"CDT1","CCNB3"
"CDT1","CDC20"
"CDT1","CDC25A"
"CDT1","CDC25C"
"CDT1","CDC45"
"CDT1","CDCA8"
"CDT1","CDK1"
"CDT1","CENPF"
"CDT1","CHAF1A"
"CDT1","CKS2"
"CDT1","CLSPN"
"CDT1","CSTF2"
"CDT1","DBF4B"
"CDT1","DDB1"
"CDT1","DTL"
"CDT1","EXO1"
"CDT1","FEN1"
"CDT1","HJURP"
"CDT1","KIAA1875"
"CDT1","KIF20A"
"CDT1","KIFC1"
"CDT1","MCM10"
"CDT1","NUSAP1"
"CDT1","PBK"
"CDT1","PCNA"
"CDT1","PTTG1"
"CDT1","RMI2"
"CDT1","RRM2"
"CDT1","TEN1-CDK3"
"CDT1","TOP1"
"CDT1","TOP2A"
"CDT1","UBB"
"CDT1","UBE2C"
"CEACAM5","AFP"
"CEACAM5","ALB"
"CEACAM5","CRP"
"CEACAM5","MUC1"
"CEBPB","CEBPD"
"CEBPB","CIITA"
"CEBPB","EBF1"
"CEBPB","MAPK11"
"CEBPB","RPS6KA1"
"CEBPB","SMAD3"
"CEL","CTRC"
"CEL","CTRL"
"CELF3","RRM2"
"CELF6","RRM1"
"CELF6","RRM2"
"CENPA","ASPM"
"CENPA","CDC20"
"CENPA","CDC45"
"CENPA","CDCA8"
"CENPA","CDK1"
"CENPA","CENPF"
"CENPA","CENPN"
"CENPA","CEP55"
"CENPA","CKS2"
"CENPA","DEPDC1"
"CENPA","DTL"
"CENPA","EXO1"
"CENPA","GTSE1"
"CENPA","H2BFS"
"CENPA","H3F3A"
"CENPA","HIST1H2AD"
"CENPA","HIST1H2BH"
"CENPA","HIST1H2BJ"
"CENPA","HIST1H2BK"
"CENPA","HIST1H2BL"
"CENPA","HIST1H2BN"
"CENPA","HIST1H3E"
"CENPA","HIST1H3H"
"CENPA","HIST1H4H"
"CENPA","HIST1H4J"
"CENPA","HIST2H4A"
"CENPA","HIST2H4B"
"CENPA","HIST3H2A"
"CENPA","HJURP"
"CENPA","HMMR"
"CENPA","KIF14"
"CENPA","KIF20A"
"CENPA","KIF4A"
"CENPA","MCM10"
"CENPA","MKI67"
"CENPA","NEK2"
"CENPA","NUSAP1"
"CENPA","PBK"
"CENPA","PRC1"
"CENPA","PTTG1"
"CENPA","RACGAP1"
"CENPA","RRM2"
"CENPA","SPC24"
"CENPA","STRA13"
"CENPA","TOP2A"
"CENPA","TTK"
"CENPA","UBE2C"
"CENPA","ZWINT"
"CENPE","ANLN"
"CENPE","ASPM"
"CENPE","AURKB"
"CENPE","AURKC"
"CENPE","BIRC5"
"CENPE","BUB1"
"CENPE","BUB1B"
"CENPE","CASC5"
"CENPE","CCNB2"
"CENPE","CDC20"
"CENPE","CDC25C"
"CENPE","CDC45"
"CENPE","CDCA2"
"CENPE","CDCA3"
"CENPE","CDCA5"
"CENPE","CDCA8"
"CENPE","CDK1"
"CENPE","CDKN3"
"CENPE","CENPA"
"CENPE","CENPF"
"CENPE","CENPN"
"CENPE","CENPU"
"CENPE","CEP55"
"CENPE","CKAP2"
"CENPE","CKAP2L"
"CENPE","CKS2"
"CENPE","DEPDC1"
"CENPE","DTL"
"CENPE","DYNC1H1"
"CENPE","ECT2"
"CENPE","ERCC6L"
"CENPE","ESCO2"
"CENPE","EXO1"
"CENPE","GTSE1"
"CENPE","HJURP"
"CENPE","HMMR"
"CENPE","KIF14"
"CENPE","KIF15"
"CENPE","KIF18B"
"CENPE","KIF20A"
"CENPE","KIF20B"
"CENPE","KIF4A"
"CENPE","KIFC1"
"CENPE","KIFC2"
"CENPE","KPNA2"
"CENPE","MAD2L1"
"CENPE","MCM10"
"CENPE","MELK"
"CENPE","MKI67"
"CENPE","NEK2"
"CENPE","NUF2"
"CENPE","NUSAP1"
"CENPE","PBK"
"CENPE","PRC1"
"CENPE","PTTG1"
"CENPE","RACGAP1"
"CENPE","RRM2"
"CENPE","SGOL2"
"CENPE","SKA1"
"CENPE","SKA3"
"CENPE","SMC2"
"CENPE","SPC24"
"CENPE","STIL"
"CENPE","TOP2A"
"CENPE","TPX2"
"CENPE","TTK"
"CENPE","UBE2C"
"CENPE","ZWILCH"
"CENPE","ZWINT"
"CENPF","ASPM"
"CENPF","CDC20"
"CENPF","CDC45"
"CENPF","CDCA3"
"CENPF","CDCA8"
"CENPF","CDK1"
"CENPF","CENPN"
"CENPF","CEP55"
"CENPF","CKAP2"
"CENPF","CKS2"
"CENPF","DEPDC1"
"CENPF","DTL"
"CENPF","ECT2"
"CENPF","GTSE1"
"CENPF","HJURP"
"CENPF","HMMR"
"CENPF","KIF14"
"CENPF","KIF18B"
"CENPF","KIF20A"
"CENPF","KIF20B"
"CENPF","KIF4A"
"CENPF","KIFC1"
"CENPF","KPNA2"
"CENPF","MCM10"
"CENPF","MKI67"
"CENPF","NEK2"
"CENPF","NUSAP1"
"CENPF","PBK"
"CENPF","PRC1"
"CENPF","PTTG1"
"CENPF","RACGAP1"
"CENPF","STIL"
"CENPF","TOP2A"
"CENPF","TTK"
"CENPF","UBE2T"
"CENPF","ZWINT"
"CENPM","ASF1B"
"CENPM","ASPM"
"CENPM","AURKA"
"CENPM","AURKB"
"CENPM","BIRC5"
"CENPM","BUB1"
"CENPM","BUB1B"
"CENPM","CASC5"
"CENPM","CCNB1"
"CENPM","CCNB2"
"CENPM","CDC20"
"CENPM","CDC45"
"CENPM","CDCA3"
"CENPM","CDCA8"
"CENPM","CDK1"
"CENPM","CDKN3"
"CENPM","CDT1"
"CENPM","CENPA"
"CENPM","CENPF"
"CENPM","CENPN"
"CENPM","CENPU"
"CENPM","CEP55"
"CENPM","DLGAP5"
"CENPM","DTL"
"CENPM","GINS2"
"CENPM","GTSE1"
"CENPM","HJURP"
"CENPM","HMMR"
"CENPM","KIAA0101"
"CENPM","KIF11"
"CENPM","KIF20A"
"CENPM","KIF4A"
"CENPM","MCM10"
"CENPM","MCM2"
"CENPM","MCM4"
"CENPM","MELK"
"CENPM","MIS18A"
"CENPM","MKI67"
"CENPM","NCAPG"
"CENPM","NUSAP1"
"CENPM","OIP5"
"CENPM","PBK"
"CENPM","PRC1"
"CENPM","PTTG1"
"CENPM","RRM2"
"CENPM","STRA13"
"CENPM","TOP2A"
"CENPM","TPX2"
"CENPM","TTK"
"CENPM","UBE2C"
"CENPM","ZWINT"
"CENPN","CDC45"
"CENPN","HIST1H2BN"
"CENPN","HIST2H4A"
"CENPN","HJURP"
"CENPN","HMMR"
"CENPN","KIF20A"
"CENPN","MCM10"
"CENPN","PBK"
"CENPN","PRC1"
"CENPN","RACGAP1"
"CENPN","TOP2A"
"CENPN","UHRF1"
"CENPT","SPC24"
"CENPU","ASPM"
"CENPU","AURKB"
"CENPU","BIRC5"
"CENPU","BUB1"
"CENPU","BUB1B"
"CENPU","CASC5"
"CENPU","CCNB2"
"CENPU","CDC45"
"CENPU","CDCA8"
"CENPU","CDK1"
"CENPU","CDKN3"
"CENPU","CENPA"
"CENPU","CENPF"
"CENPU","CENPN"
"CENPU","CEP55"
"CENPU","CKS2"
"CENPU","DTL"
"CENPU","EXO1"
"CENPU","HJURP"
"CENPU","HMMR"
"CENPU","KIAA0101"
"CENPU","KIF15"
"CENPU","KIF20A"
"CENPU","MAD2L1"
"CENPU","MAD2L1BP"
"CENPU","MCM10"
"CENPU","MELK"
"CENPU","MIS18A"
"CENPU","NCAPG2"
"CENPU","NUSAP1"
"CENPU","PBK"
"CENPU","PRC1"
"CENPU","PRIM1"
"CENPU","PTTG1"
"CENPU","RACGAP1"
"CENPU","RRM2"
"CENPU","STRA13"
"CENPU","TOP2A"
"CENPU","TPX2"
"CENPU","TTK"
"CENPU","UBE2C"
"CENPU","ZWINT"
"CEP164","CEP152"
"CEP164","CLSPN"
"CEP164","FBF1"
"CEP164","NPHP3"
"CEP164","RAB3IP"
"CEP164","RFC3"
"CEP164","YWHAZ"
"CEP55","CDC20"
"CEP55","CDC45"
"CEP55","CDCA8"
"CEP55","CDK1"
"CEP55","CENPN"
"CEP55","CKAP2"
"CEP55","CKS2"
"CEP55","DEPDC1"
"CEP55","ECT2"
"CEP55","GTSE1"
"CEP55","HJURP"
"CEP55","HMMR"
"CEP55","KIF18B"
"CEP55","KIF20A"
"CEP55","KIF20B"
"CEP55","KIF4A"
"CEP55","MCM10"
"CEP55","NCAPG2"
"CEP55","NUSAP1"
"CEP55","PBK"
"CEP55","PRC1"
"CEP55","PTTG1"
"CEP55","RACGAP1"
"CEP55","STIL"
"CEP55","TOP2A"
"CEP55","ZWINT"
"CEP85L","ROS1"
"CERK","ACER2"
"CERK","ASAH1"
"CERK","CERS4"
"CERK","DEGS1"
"CERK","DGKA"
"CERK","GBA"
"CERK","SGMS2"
"CERK","SGPL1"
"CERK","SPTLC1"
"CERS2","ACER2"
"CERS2","ACER3"
"CERS2","ASAH1"
"CERS2","DEGS1"
"CERS2","GBA"
"CERS2","SGMS1"
"CERS2","SGMS2"
"CERS2","SGPP2"
"CERS2","SPHK1"
"CERS3","ACER2"
"CERS3","ASAH1"
"CERS3","DEGS1"
"CERS3","GBA"
"CERS3","NIPAL4"
"CERS3","SGPP2"
"CERS3","SPHK1"
"CERS4","ACER2"
"CERS4","ACER3"
"CERS4","ASAH1"
"CERS4","CERS2"
"CERS4","DEGS1"
"CERS4","GBA"
"CERS4","SGMS1"
"CERS4","SGMS2"
"CERS4","SPTLC1"
"CERS6","ACER3"
"CERS6","SGMS2"
"CFAP221","CCDC39"
"CFAP221","DNAH11"
"CFAP44","DNAH1"
"CFAP46","CFAP221"
"CFH","C4A"
"CFH","C4B"
"CFHR3","CFH"
"CFHR3","CYFIP1"
"CFLAR","CASP1"
"CFLAR","HSP90AA1"
"CFLAR","TRAF1"
"CFLAR","XIAP"
"CGN","ARHGEF2"
"CGN","MARVELD2"
"CGN","OCLN"
"CGN","PRKCZ"
"CGN","RACGAP1"
"CHAF1A","ACTL6A"
"CHAF1A","CDC45"
"CHAF1A","EXO1"
"CHAF1A","FEN1"
"CHAF1A","PCNA"
"CHCHD1","MRPL19"
"CHCHD1","MRPL36"
"CHCHD1","MRPL42"
"CHCHD1","MRPL45"
"CHCHD1","MRPL47"
"CHCHD1","MRPL50"
"CHCHD1","MRPS16"
"CHCHD1","MRPS30"
"CHCHD1","MRPS33"
"CHCHD5","COA6"
"CHCHD5","TIMM8A"
"CHDH","ALDH7A1"
"CHDH","MBOAT1"
"CHGA","CEACAM5"
"CHGA","ENO2"
"CHGA","NCAM1"
"CHGA","SCG2"
"CHGA","SCG3"
"CHGA","STX1A"
"CHGA","SYT2"
"CHGA","UCHL1"
"CHIT1","CCL18"
"CHKB","PHOSPHO1"
"CHMP4C","AURKB"
"CHMP4C","CDCA8"
"CHMP4C","HSPA8"
"CHMP4C","RACGAP1"
"CHMP4C","SPAST"
"CHMP4C","TOM1L1"
"CHMP4C","TUBA1C"
"CHMP4C","TUBB2A"
"CHMP4C","TUBB4B"
"CHMP4C","VTA1"
"CHRD","BMP1"
"CHRD","BMP4"
"CHRD","BMPER"
"CHRD","FST"
"CHRD","GDF7"
"CHRD","NOG"
"CHRD","RGMA"
"CHRM1","ACTA1"
"CHRM1","ADRA1B"
"CHRM1","CHRM2"
"CHRM1","DAG1"
"CHRM1","FGFR1"
"CHRM1","FKBP2"
"CHRM1","GNB1"
"CHRM1","GNG10"
"CHRM1","GNG4"
"CHRM1","LAMA2"
"CHRM1","LPAR1"
"CHRM1","LPAR3"
"CHRM1","LPAR4"
"CHRM1","LPAR6"
"CHRM1","NPY"
"CHRM1","P2RY2"
"CHRM1","PAK2"
"CHRM1","PAK3"
"CHRM1","PAK4"
"CHRM1","SUCLG2"
"CHRM1","UTRN"
"CHRM2","GNB1"
"CHRM2","LPAR4"
"CHRM3","AGTRAP"
"CHRM3","CHRM5"
"CHRNA1","ACTA1"
"CHRNA1","COLQ"
"CHRNA1","LAMA2"
"CHRNA1","LAMC2"
"CHRNA1","PAK2"
"CHRNA1","RAPSN"
"CHRNA6","CHRNA4"
"CHRNE","COLQ"
"CHRNE","DOK7"
"CHRNE","MUSK"
"CHST1","PRELP"
"CHST2","PRELP"
"CHST6","PRELP"
"CHST7","BCAN"
"CHST7","CHST3"
"CHST7","CSGALNACT1"
"CHST7","CSPG4"
"CHST7","CSPG5"
"CHST7","SLC9A7"
"CHTF18","CDC45"
"CHTF18","DDX11"
"CHTF18","ESCO2"
"CHTF18","EXO1"
"CHTF18","FEN1"
"CHTF18","MAD2L1"
"CHTF18","MCM2"
"CHTF18","PCNA"
"CHTF18","POLD2"
"CHTF18","RAD51"
"CHTF18","RAD52"
"CHTF18","RFC3"
"CIDEB","KLHL12"
"CILP","COL9A3"
"CISD2","GIMAP5"
"CKAP2","CDCA3"
"CKAP2","CDK1"
"CKAP2","CENPN"
"CKAP2","DEPDC1"
"CKAP2","DIAPH3"
"CKAP2","ECT2"
"CKAP2","HJURP"
"CKAP2","HMMR"
"CKAP2","KIF20A"
"CKAP2","KPNA2"
"CKAP2","NUSAP1"
"CKAP2","PBK"
"CKAP2","PRC1"
"CKAP2","RACGAP1"
"CKAP2","TOP2A"
"CKAP2L","ASPM"
"CKAP2L","AURKB"
"CKAP2L","CASC5"
"CKAP2L","CDC20"
"CKAP2L","CDCA3"
"CKAP2L","CDCA8"
"CKAP2L","CDK1"
"CKAP2L","CENPF"
"CKAP2L","CEP55"
"CKAP2L","ECT2"
"CKAP2L","HMMR"
"CKAP2L","KIF14"
"CKAP2L","KIF20A"
"CKAP2L","NEK2"
"CKAP2L","NUSAP1"
"CKAP2L","PRC1"
"CKAP2L","TOP2A"
"CKAP2L","TTK"
"CKAP2L","UBE2C"
"CKM","ACTA1"
"CKM","ENO3"
"CKM","HRC"
"CKM","MB"
"CKM","MYLPF"
"CKM","PGAM2"
"CKM","TNNI2"
"CKM","TNNT3"
"CKM","TRIM63"
"CKMT1B","CATSPER2"
"CKMT1B","CKMT1A"
"CKMT1B","STRC"
"CKS2","CCNB3"
"CKS2","CCNI2"
"CKS2","CDC45"
"CKS2","CDK1"
"CKS2","CDK3"
"CKS2","ECT2"
"CKS2","HMMR"
"CKS2","KIF20A"
"CKS2","KPNA2"
"CKS2","NUSAP1"
"CKS2","PBK"
"CKS2","PCNA"
"CKS2","PRC1"
"CKS2","PTTG1"
"CKS2","RACGAP1"
"CKS2","TOP2A"
"CLASRP","CLK1"
"CLASRP","CLK2"
"CLASRP","CLK4"
"CLCN1","BEST1"
"CLCN1","BEST4"
"CLCN1","DMPK"
"CLCN1","SCN4A"
"CLCN3","ATP5G2"
"CLCN3","CLNS1A"
"CLCN3","SLC9A3R1"
"CLCN6","AGTRAP"
"CLCN6","CAMK2A"
"CLCN6","CAMK2B"
"CLCNKB","KCNJ1"
"CLDN11","OCLN"
"CLDN11","PMP22"
"CLDN12","CLDN3"
"CLDN12","CLDN4"
"CLDN12","CLDN7"
"CLDN12","CLDN8"
"CLDN12","OCLN"
