"cause","effect"
"CRYBB1","BFSP2"
"CRYBB3","TMEM114"
"CSAD","GAD1"
"CSDC2","PPP2R1A"
"CSF1R","AIF1"
"CSF1R","ANGPT2"
"CSF1R","C1QA"
"CSF1R","C1QB"
"CSF1R","C1QC"
"CSF1R","C3AR1"
"CSF1R","CCR2"
"CSF1R","CCR5"
"CSF1R","CD14"
"CSF1R","CD86"
"CSF1R","CSF2RB"
"CSF1R","CSF3R"
"CSF1R","CTSS"
"CSF1R","CX3CR1"
"CSF1R","FCER1G"
"CSF1R","FCGR1A"
"CSF1R","FCGR2B"
"CSF1R","FCGR3A"
"CSF1R","FGF1"
"CSF1R","FIGF"
"CSF1R","GRAP2"
"CSF1R","GRB2"
"CSF1R","IGF1"
"CSF1R","IL34"
"CSF1R","ITGAM"
"CSF1R","ITGAX"
"CSF1R","ITGB2"
"CSF1R","ITGB3"
"CSF1R","LILRB2"
"CSF1R","LY86"
"CSF1R","MPEG1"
"CSF1R","MRC1"
"CSF1R","MS4A6A"
"CSF1R","PDGFB"
"CSF1R","PDGFC"
"CSF1R","PGF"
"CSF1R","PTPN1"
"CSF1R","PTPRC"
"CSF1R","SOCS1"
"CSF1R","TLR4"
"CSF1R","TLR7"
"CSF1R","TREM2"
"CSF1R","VAV3"
"CSF1R","VEGFC"
"CSF1R","VSIG4"
"CSF2","CCL20"
"CSF2","CCL3"
"CSF2","CCL4"
"CSF2","CCL7"
"CSF2","CD1B"
"CSF2","CD1C"
"CSF2","CD1D"
"CSF2","CD1E"
"CSF2","CD28"
"CSF2","CD83"
"CSF2","CD86"
"CSF2","CRLF2"
"CSF2","CSF2RA"
"CSF2","CSF2RB"
"CSF2","CSF3R"
"CSF2","CTLA4"
"CSF2","CXCL10"
"CSF2","CXCL8"
"CSF2","CXCL9"
"CSF2","GRB2"
"CSF2","IFNGR1"
"CSF2","IL10"
"CSF2","IL12RB1"
"CSF2","IL2RA"
"CSF2","IL2RG"
"CSF2","IL3RA"
"CSF2","IL4R"
"CSF2","IL7R"
"CSF2","ITGAM"
"CSF2","ITGAX"
"CSF2","ITGB1"
"CSF2","LYN"
"CSF2","NRAS"
"CSF2","PTPRC"
"CSF2","SYK"
"CSF2","TLR4"
"CSF2","TNF"
"CSF2","YWHAZ"
"CSF2RA","INPP5D"
"CSF2RA","LYN"
"CSF2RB","CSF2RA"
"CSF2RB","IL5RA"
"CSF2RB","IL6"
"CSF2RB","INPP5D"
"CSF2RB","JAK3"
"CSF2RB","LYN"
"CSF2RB","PTPN6"
"CSF2RB","PTPRC"
"CSF2RB","SFTPB"
"CSF3R","CSF2RA"
"CSF3R","GRB2"
"CSF3R","IL10"
"CSF3R","IL6"
"CSF3R","JAK3"
"CSF3R","SYK"
"CSGALNACT2","CSPG5"
"CSGALNACT2","MFSD6"
"CSK","ACTA1"
"CSK","ACTN1"
"CSK","ACTN4"
"CSK","ARRB2"
"CSK","B2M"
"CSK","BCR"
"CSK","BLK"
"CSK","CD247"
"CSK","CD3D"
"CSK","CD3E"
"CSK","CD3G"
"CSK","CD79A"
"CSK","CD79B"
"CSK","CD8A"
"CSK","CD8B"
"CSK","CDH5"
"CSK","DLG2"
"CSK","DOK1"
"CSK","DOK2"
"CSK","FCGR2B"
"CSK","FGR"
"CSK","FYN"
"CSK","GRB2"
"CSK","HBEGF"
"CSK","HCK"
"CSK","HLA-A"
"CSK","HLA-DPA1"
"CSK","HLA-DPB1"
"CSK","HLA-DQA1"
"CSK","HLA-DQA2"
"CSK","HLA-DQB1"
"CSK","HLA-DQB2"
"CSK","HLA-DRA"
"CSK","HLA-DRB1"
"CSK","HLA-DRB5"
"CSK","ITGA1"
"CSK","LAIR1"
"CSK","LCK"
"CSK","LYN"
"CSK","MAPK3"
"CSK","PECAM1"
"CSK","PRKACB"
"CSK","PRKAR1B"
"CSK","PTPN12"
"CSK","PTPN22"
"CSK","PTPN6"
"CSK","PTPRC"
"CSK","RHOA"
"CSK","SGK223"
"CSK","TGFB1I1"
"CSK","TRAF3"
"CSK","YWHAB"
"CSK","ZAP70"
"CSK","ZYX"
"CSMD1","SLC35F2"
"CSPG4","AGRN"
"CSPG4","CSGALNACT2"
"CSPG4","DSE"
"CSPG4","GPC5"
"CSPG4","GPC6"
"CSPG4","HSPG2"
"CSPG4","ITGA4"
"CSPG4","ITGB1"
"CSPG4","SDC1"
"CSPG4","SDC3"
"CSPG5","FBLN2"
"CSRP1","ACTN1"
"CSRP1","LMO3"
"CST2","CPPED1"
"CST4","CST1"
"CST4","CSTA"
"CST4","CSTB"
"CST4","CTSB"
"CST4","LCN1"
"CST6","TGM3"
"CSTA","CTSB"
"CSTA","CTSL"
"CSTA","CTSV"
"CSTA","LOR"
"CSTA","S100A9"
"CSTB","CTSB"
"CSTB","CTSL"
"CSTF2","ALYREF"
"CTAGE5","CCDC68"
"CTC1","RTEL1"
"CTC1","TEN1"
"CTDSPL","CDCA3"
"CTGF","ACTA2"
"CTGF","ANKRD1"
"CTGF","CYR61"
"CTGF","EDN1"
"CTGF","HSPG2"
"CTGF","ITGAM"
"CTGF","ITGB1"
"CTGF","ITGB2"
"CTGF","POSTN"
"CTGF","TGFBR1"
"CTGF","WWTR1"
"CTGF","YAP1"
"CTH","BCAT1"
"CTH","LDHA"
"CTH","LDHB"
"CTH","MAT1A"
"CTH","TXNRD1"
"CTHRC1","ROR2"
"CTLA4","AOC3"
"CTLA4","BTLA"
"CTLA4","CD19"
"CTLA4","CD2"
"CTLA4","CD247"
"CTLA4","CD28"
"CTLA4","CD3E"
"CTLA4","CD40LG"
"CTLA4","CD5"
"CTLA4","CD86"
"CTLA4","CD8A"
"CTLA4","CXCR3"
"CTLA4","ENTPD1"
"CTLA4","FAS"
"CTLA4","FASLG"
"CTLA4","FCGR3A"
"CTLA4","FCGR3B"
"CTLA4","FLNA"
"CTLA4","FYN"
"CTLA4","GRAP2"
"CTLA4","GRB2"
"CTLA4","HAVCR2"
"CTLA4","ICOS"
"CTLA4","IDO1"
"CTLA4","IL10"
"CTLA4","IL2RA"
"CTLA4","IL6"
"CTLA4","IL7R"
"CTLA4","ITGA11"
"CTLA4","ITGA4"
"CTLA4","ITGA8"
"CTLA4","ITGAD"
"CTLA4","ITGAL"
"CTLA4","ITGAM"
"CTLA4","ITGAX"
"CTLA4","ITGB1"
"CTLA4","ITGB2"
"CTLA4","ITGB3"
"CTLA4","ITK"
"CTLA4","JAM2"
"CTLA4","LCK"
"CTLA4","LYN"
"CTLA4","PDCD1"
"CTLA4","PDCD1LG2"
"CTLA4","PRF1"
"CTLA4","PTPN22"
"CTLA4","PTPN6"
"CTLA4","PTPRC"
"CTLA4","RLTPR"
"CTLA4","TIGIT"
"CTLA4","TNF"
"CTLA4","TNFRSF18"
"CTLA4","TNFRSF4"
"CTLA4","TNFRSF9"
"CTLA4","VAV1"
"CTNNA1","ACTA1"
"CTNNA1","ACTB"
"CTNNA1","ACTN1"
"CTNNA1","APC2"
"CTNNA1","BDNF"
"CTNNA1","CDC42"
"CTNNA1","CDH5"
"CTNNA1","CTNNB1"
"CTNNA1","EPHA2"
"CTNNA1","FGFR1"
"CTNNA1","FMN1"
"CTNNA1","GDNF"
"CTNNA1","GNA13"
"CTNNA1","IQGAP3"
"CTNNA1","JUP"
"CTNNA1","LIMA1"
"CTNNA1","MET"
"CTNNA1","MGAT3"
"CTNNA1","OGT"
"CTNNA1","PAK2"
"CTNNA1","PTPN1"
"CTNNA1","PTPRJ"
"CTNNA1","RAC1"
"CTNNA1","RAP1A"
"CTNNA1","RHOA"
"CTNNA1","ROBO1"
"CTNNA1","YAP1"
"CTNNA1","ZYX"
"CTNNA2","CTNNA3"
"CTNNB1","ACTA1"
"CTNNB1","ACTB"
"CTNNB1","ACTN1"
"CTNNB1","ADCY7"
"CTNNB1","AJAP1"
"CTNNB1","ALK"
"CTNNB1","APC2"
"CTNNB1","APH1A"
"CTNNB1","BDNF"
"CTNNB1","CD9"
"CTNNB1","CDC42"
"CTNNB1","CDHR5"
"CTNNB1","CSNK2A3"
"CTNNB1","CTNNA2"
"CTNNB1","CTNNA3"
"CTNNB1","DDX17"
"CTNNB1","DKK1"
"CTNNB1","DKK3"
"CTNNB1","DSC3"
"CTNNB1","EPHA2"
"CTNNB1","EZR"
"CTNNB1","FANCA"
"CTNNB1","FAT1"
"CTNNB1","FGFR1"
"CTNNB1","FHL2"
"CTNNB1","FMN1"
"CTNNB1","FN1"
"CTNNB1","FSCN1"
"CTNNB1","FYN"
"CTNNB1","FZD3"
"CTNNB1","GDNF"
"CTNNB1","GNA13"
"CTNNB1","H2AFX"
"CTNNB1","HDAC1"
"CTNNB1","HIST1H2AC"
"CTNNB1","HIST1H2BJ"
"CTNNB1","HIST1H2BK"
"CTNNB1","HIST1H2BO"
"CTNNB1","HIST2H2BE"
"CTNNB1","IGF2"
"CTNNB1","ILK"
"CTNNB1","IQGAP3"
"CTNNB1","ITGB1"
"CTNNB1","JUP"
"CTNNB1","LATS2"
"CTNNB1","LIMA1"
"CTNNB1","LIN7A"
"CTNNB1","MDFIC"
"CTNNB1","MGAT3"
"CTNNB1","MMP9"
"CTNNB1","MUC1"
"CTNNB1","MUC16"
"CTNNB1","NRAS"
"CTNNB1","OCLN"
"CTNNB1","PAK3"
"CTNNB1","PECAM1"
"CTNNB1","PPP2R4"
"CTNNB1","PRKACB"
"CTNNB1","PROM1"
"CTNNB1","PSEN2"
"CTNNB1","PTGS2"
"CTNNB1","PTPN1"
"CTNNB1","PTPN6"
"CTNNB1","PTPRC"
"CTNNB1","PTPRJ"
"CTNNB1","RAC1"
"CTNNB1","RAP1A"
"CTNNB1","RHOA"
"CTNNB1","ROBO1"
"CTNNB1","ROR2"
"CTNNB1","SFRP4"
"CTNNB1","SPP1"
"CTNNB1","TGFBR1"
"CTNNB1","TLE2"
"CTNNB1","TLE3"
"CTNNB1","TNFSF11"
"CTNNB1","TNIK"
"CTNNB1","TOP2A"
"CTNNB1","TRPV4"
"CTNNB1","VAV1"
"CTNNB1","WNT5B"
"CTNNB1","WWTR1"
"CTNNB1","YAP1"
"CTNNB1","YWHAB"
"CTNNB1","YWHAZ"
"CTNNBL1","ALYREF"
"CTNNBL1","BLCAP"
"CTNNBL1","ERH"
"CTNNBL1","HNRNPF"
"CTNNBL1","SNRNP70"
"CTNNBL1","SSB"
"CTNND2","CTNNA2"
"CTNND2","FRMPD2"
"CTRB1","CEL"
"CTRB1","CPB1"
"CTRB1","CTRL"
"CTRB1","MMP9"
"CTRB1","PNLIP"
"CTRB2","CEL"
"CTRB2","CPB1"
"CTRB2","CTRB1"
"CTRB2","CTRL"
"CTRB2","PRSS1"
"CTRC","CPB1"
"CTSA","HLA-DPA1"
"CTSA","HLA-DPB1"
"CTSA","HLA-DQA2"
"CTSA","HLA-DQB1"
"CTSA","HLA-DQB2"
"CTSA","HLA-DRA"
"CTSA","HLA-DRB5"
"CTSB","ANXA2"
"CTSB","CASP1"
"CTSB","COL15A1"
"CTSB","CTSA"
"CTSB","CTSS"
"CTSB","HLA-DPA1"
"CTSB","HLA-DPB1"
"CTSB","HLA-DQA2"
"CTSB","HLA-DQB1"
"CTSB","HLA-DQB2"
"CTSB","HLA-DRA"
"CTSB","HLA-DRB1"
"CTSB","HLA-DRB5"
"CTSB","LGMN"
"CTSB","MMP9"
"CTSB","PSAP"
"CTSB","S100A10"
"CTSB","TLR7"
"CTSC","CST7"
"CTSC","CTSD"
"CTSC","HLA-DPA1"
"CTSC","HLA-DPB1"
"CTSC","HLA-DQA1"
"CTSC","HLA-DQA2"
"CTSC","HLA-DQB1"
"CTSC","HLA-DQB2"
"CTSC","HLA-DRA"
"CTSC","HLA-DRB1"
"CTSC","HLA-DRB5"
"CTSC","MCFD2"
"CTSD","AGT"
"CTSD","APP"
"CTSD","ATP6AP2"
"CTSD","BCL2L1"
"CTSD","BID"
"CTSD","CTSA"
"CTSD","CTSB"
"CTSD","CTSK"
"CTSD","CTSL"
"CTSD","HLA-DPA1"
"CTSD","HLA-DPB1"
"CTSD","HLA-DQA1"
"CTSD","HLA-DQA2"
"CTSD","HLA-DQB1"
"CTSD","HLA-DQB2"
"CTSD","HLA-DRA"
"CTSD","HLA-DRB1"
"CTSD","HLA-DRB5"
"CTSD","MMP7"
"CTSD","NUCB1"
"CTSD","PPT1"
"CTSD","PSAP"
"CTSD","RAB7A"
"CTSD","RAB7B"
"CTSD","TPP1"
"CTSE","CTSA"
"CTSG","A2M"
"CTSG","AGT"
"CTSG","BPI"
"CTSG","CAMP"
"CTSG","CASP1"
"CTSG","F2R"
"CTSG","F2RL2"
"CTSG","F2RL3"
"CTSG","IGF1"
"CTSG","IGF2"
"CTSG","MMP9"
"CTSG","SERPINB3"
"CTSG","SERPINB9"
"CTSH","CSTA"
"CTSH","CSTB"
"CTSH","CTSD"
"CTSH","HLA-DPA1"
"CTSH","HLA-DPB1"
"CTSH","HLA-DQA1"
"CTSH","HLA-DQA2"
"CTSH","HLA-DQB1"
"CTSH","HLA-DQB2"
"CTSH","HLA-DRA"
"CTSH","HLA-DRB1"
"CTSH","HLA-DRB5"
"CTSH","NAPSA"
"CTSK","ACP5"
"CTSK","ATP6V0D2"
"CTSK","CTSL"
"CTSK","DCSTAMP"
"CTSK","HLA-DPA1"
"CTSK","HLA-DPB1"
"CTSK","HLA-DQA1"
"CTSK","HLA-DQA2"
"CTSK","HLA-DQB1"
"CTSK","HLA-DQB2"
"CTSK","HLA-DRA"
"CTSK","HLA-DRB1"
"CTSK","HLA-DRB5"
"CTSK","MMP9"
"CTSK","OSCAR"
"CTSK","TLR7"
"CTSK","TNFRSF11B"
"CTSK","TNFSF11"
"CTSL","COL15A1"
"CTSL","CST7"
"CTSL","CTSB"
"CTSL","CTSS"
"CTSL","CTSV"
"CTSL","HLA-DPA1"
"CTSL","HLA-DPB1"
"CTSL","HLA-DQA2"
"CTSL","HLA-DQB1"
"CTSL","HLA-DQB2"
"CTSL","HLA-DRA"
"CTSL","HLA-DRB1"
"CTSL","HLA-DRB5"
"CTSL","HSPG2"
"CTSL","LGMN"
"CTSL","MMP9"
"CTSL","TLR7"
"CTSO","TDO2"
"CTSS","C1QA"
"CTSS","C1QC"
"CTSS","COL15A1"
"CTSS","HLA-DPA1"
"CTSS","HLA-DPB1"
"CTSS","HLA-DQA2"
"CTSS","HLA-DQB1"
"CTSS","HLA-DQB2"
"CTSS","HLA-DRA"
"CTSS","HLA-DRB5"
"CTSS","HSPG2"
"CTSS","ITGB2"
"CTSS","LGMN"
"CTSS","LY86"
"CTSS","PTPRC"
"CTSS","TLR7"
"CTSZ","AGT"
"CTSZ","ATP5E"
"CTSZ","CTSD"
"CTSZ","DNASE2"
"CTSZ","GNS"
"CTSZ","MCFD2"
"CTSZ","SEC22B"
"CTSZ","SLMO2"
"CTSZ","TXNDC5"
"CTTNBP2","CTTNBP2NL"
"CTTNBP2","FAM3B"
"CTTNBP2","GP2"
"CTTNBP2","KCND2"
"CTTNBP2","PPP2R4"
"CTTNBP2NL","PPP2R1A"
"CTTNBP2NL","SLMAP"
"CUBN","LGMN"
"CUZD1","CDHR2"
"CX3CL1","ADAM10"
"CX3CL1","CCL11"
"CX3CL1","CCL3"
"CX3CL1","CCL4"
"CX3CL1","CCL5"
"CX3CL1","CCL7"
"CX3CL1","CCR1"
"CX3CL1","CCR2"
"CX3CL1","CCR3"
"CX3CL1","CCR5"
"CX3CL1","CCR7"
"CX3CL1","CCR8"
"CX3CL1","CD200"
"CX3CL1","CD200R1"
"CX3CL1","CX3CR1"
"CX3CL1","CXCL1"
"CX3CL1","CXCL10"
"CX3CL1","CXCL8"
"CX3CL1","CXCR2"
"CX3CL1","CXCR3"
"CX3CL1","CXCR4"
"CX3CL1","CXCR6"
"CX3CL1","IL1B"
"CX3CL1","TNF"
"CX3CR1","AIF1"
"CX3CR1","CCL3"
"CX3CR1","CCL3L3"
"CX3CR1","CCL4"
"CX3CR1","CCL5"
"CX3CR1","CCL8"
"CX3CR1","CXCL1"
"CX3CR1","CXCL12"
"CX3CR1","CXCL2"
"CX3CR1","CXCL9"
"CX3CR1","FCGR1A"
"CX3CR1","FCGR3A"
"CX3CR1","FCGR3B"
"CX3CR1","ITGAM"
"CX3CR1","ITGAX"
"CX3CR1","PTPRC"
"CX3CR1","TMEM119"
"CX3CR1","TREM2"
"CX3CR1","XCL1"
"CX3CR1","XCL2"
"CXCL1","CCL3"
"CXCL1","CCL3L3"
"CXCL1","CCL4"
"CXCL1","CCR3"
"CXCL1","CXCL12"
"CXCL1","CXCL2"
"CXCL1","CXCR4"
"CXCL1","CXCR6"
"CXCL1","IL10"
"CXCL1","IL6"
"CXCL1","TNF"
"CXCL10","CCL19"
"CXCL10","CCL3"
"CXCL10","CCL3L3"
"CXCL10","CCL4"
"CXCL10","CCL5"
"CXCL10","CCL7"
"CXCL10","CCL8"
"CXCL10","CCR3"
"CXCL10","CCR8"
"CXCL10","CD86"
"CXCL10","CD8A"
"CXCL10","CX3CR1"
"CXCL10","CXCL12"
"CXCL10","CXCL8"
"CXCL10","CXCL9"
"CXCL10","CXCR2"
"CXCL10","CXCR3"
"CXCL10","CXCR4"
"CXCL10","CXCR6"
"CXCL10","DPP4"
"CXCL10","GBP1"
"CXCL10","GBP5"
"CXCL10","GNAI2"
"CXCL10","GNB1"
"CXCL10","GNG2"
"CXCL10","IDO1"
"CXCL10","IFI44L"
"CXCL10","IFIT1"
"CXCL10","IFIT2"
"CXCL10","IFIT3"
"CXCL10","IL10"
"CXCL10","IL6"
"CXCL10","ISG15"
"CXCL10","ITGAM"
"CXCL10","LTA"
"CXCL10","MX1"
"CXCL10","MYD88"
"CXCL10","OAS1"
"CXCL10","OAS2"
"CXCL10","RSAD2"
"CXCL10","TLR4"
"CXCL10","TNF"
"CXCL10","XCL1"
"CXCL10","XCR1"
"CXCL12","ARRB2"
"CXCL12","CCL3"
"CXCL12","CCL4"
"CXCL12","CCL5"
"CXCL12","CCR3"
"CXCL12","CDC42"
"CXCL12","CXCL2"
"CXCL12","CXCR4"
"CXCL12","CXCR6"
"CXCL12","FPR1"
"CXCL12","GNA13"
"CXCL12","GNAZ"
"CXCL12","GNB1"
"CXCL12","GRK6"
"CXCL12","HCK"
"CXCL12","IL6"
"CXCL12","PIK3R6"
"CXCL12","PTPN6"
"CXCL12","PTPRC"
"CXCL12","ROBO1"
"CXCL12","SLIT2"
"CXCL12","TNF"
"CXCL12","VAV1"
"CXCL13","CCL19"
"CXCL13","CCL3"
"CXCL13","CCR1"
"CXCL13","CCR10"
"CXCL13","CCR2"
"CXCL13","CCR3"
"CXCL13","CCR5"
"CXCL13","CCR8"
"CXCL13","CCR9"
"CXCL13","CX3CR1"
"CXCL13","CXCL10"
"CXCL13","CXCL12"
"CXCL13","CXCL9"
"CXCL13","CXCR1"
"CXCL13","CXCR2"
"CXCL13","CXCR3"
"CXCL13","CXCR4"
"CXCL13","CXCR5"
"CXCL13","CXCR6"
"CXCL13","GNAI2"
"CXCL13","GNG2"
"CXCL13","TNFSF13B"
"CXCL13","XCR1"
"CXCL14","CCR3"
"CXCL14","CCR9"
"CXCL14","CX3CR1"
"CXCL14","CXCR3"
"CXCL14","CXCR4"
"CXCL16","CCR1"
"CXCL16","CCR3"
"CXCL16","CCR8"
"CXCL16","CCR9"
"CXCL16","CX3CR1"
"CXCL16","CXCR1"
"CXCL16","CXCR2"
"CXCL16","CXCR3"
"CXCL16","CXCR4"
"CXCL16","CXCR6"
"CXCL2","CCL3"
"CXCL2","CCL3L3"
"CXCL2","CCL4"
"CXCL2","CCL5"
"CXCL2","CCR3"
"CXCL3","CCL20"
"CXCL3","CCL3"
"CXCL3","CXCL1"
"CXCL3","CXCL2"
"CXCL3","CXCL5"
"CXCL3","CXCL8"
"CXCL3","CXCR2"
"CXCL3","IL10"
"CXCL3","IL6"
"CXCL5","CCL11"
"CXCL5","CCL20"
"CXCL5","CCL3"
"CXCL5","CCL4"
"CXCL5","CCL7"
"CXCL5","CCR1"
"CXCL5","CCR3"
"CXCL5","CCR8"
"CXCL5","CXCL10"
"CXCL5","CXCR2"
"CXCL5","CXCR4"
"CXCL5","IL10"
"CXCL5","IL6"
"CXCL5","TNF"
"CXCL6","CCR1"
"CXCL6","CCR2"
"CXCL6","CCR5"
"CXCL6","CXCL1"
"CXCL6","CXCR2"
"CXCL6","CXCR6"
"CXCL6","IL1B"
"CXCL8","A2M"
"CXCL8","ACTB"
"CXCL8","AGTR1"
"CXCL8","ANAPC1"
"CXCL8","ARRB2"
"CXCL8","CCL20"
"CXCL8","CCL3"
"CXCL8","CCL3L3"
"CXCL8","CCL4"
"CXCL8","CCL7"
"CXCL8","CCL8"
"CXCL8","CCR3"
"CXCL8","CCR8"
"CXCL8","CD86"
"CXCL8","CXCL1"
"CXCL8","CXCL12"
"CXCL8","CXCL2"
"CXCL8","CXCL9"
"CXCL8","CXCR2"
"CXCL8","CXCR4"
"CXCL8","F2R"
"CXCL8","FGR"
"CXCL8","FN1"
"CXCL8","GNAI1"
"CXCL8","GNAI2"
"CXCL8","GNB1"
"CXCL8","GNG2"
"CXCL8","HCK"
"CXCL8","IL10"
"CXCL8","IL6"
"CXCL8","ITGAM"
"CXCL8","LYN"
"CXCL8","MMP1"
"CXCL8","MTG1"
"CXCL8","MYD88"
"CXCL8","PPP2R1A"
"CXCL8","PTGS2"
"CXCL8","SDC3"
"CXCL8","SELE"
"CXCL8","SERPINA1"
"CXCL8","TLR4"
"CXCL8","TLR7"
"CXCL8","TNF"
"CXCL8","UBE2D1"
"CXCL9","CCL18"
"CXCL9","CCL3"
"CXCL9","CCL4"
"CXCL9","CCL5"
"CXCL9","CCL7"
"CXCL9","CCL8"
"CXCL9","CCR3"
"CXCL9","CD19"
"CXCL9","CD79B"
"CXCL9","CD8A"
"CXCL9","CXCL12"
"CXCL9","CXCR3"
"CXCL9","CXCR4"
"CXCL9","CXCR6"
"CXCL9","GBP5"
"CXCL9","GNB1"
"CXCL9","IDO1"
"CXCL9","IL10"
"CXCL9","IL6"
"CXCL9","TNF"
"CXCL9","XCL1"
"CXCR1","ARRB2"
"CXCR1","CCL11"
"CXCR1","CCL18"
"CXCR1","CCL19"
"CXCR1","CCL20"
"CXCR1","CCL24"
"CXCR1","CCL3"
"CXCR1","CCL3L3"
"CXCR1","CCL4"
"CXCR1","CCL5"
"CXCR1","CCL7"
"CXCR1","CCL8"
"CXCR1","CXCL1"
"CXCR1","CXCL10"
"CXCR1","CXCL12"
"CXCR1","CXCL2"
"CXCR1","CXCL3"
"CXCR1","CXCL5"
"CXCR1","CXCL8"
"CXCR1","CXCL9"
"CXCR1","CXCR2"
"CXCR1","FCGR3B"
"CXCR1","FGR"
"CXCR1","GNAI2"
"CXCR1","GNB1"
"CXCR1","GNG2"
"CXCR1","GRK6"
"CXCR1","HCK"
"CXCR1","LYN"
"CXCR1","PPBP"
"CXCR1","XCL2"
"CXCR2","ARRB2"
"CXCR2","CCL18"
"CXCR2","CCL20"
"CXCR2","CCL24"
"CXCR2","CCL25"
"CXCR2","CCL3"
"CXCR2","CCL4"
"CXCR2","CCL5"
"CXCR2","CCL7"
"CXCR2","CCL8"
"CXCR2","CSF3R"
"CXCR2","CXCL1"
"CXCR2","CXCL12"
"CXCR2","CXCL14"
"CXCR2","CXCL2"
"CXCR2","CXCL9"
"CXCR2","GNAI1"
"CXCR2","GNB1"
"CXCR2","GNG2"
"CXCR2","GRIA1"
"CXCR2","GRK5"
"CXCR2","GRK6"
"CXCR2","THBS4"
"CXCR2","XCL1"
"CXCR2","XCL2"
"CXCR3","ARRB2"
"CXCR3","CCL18"
"CXCR3","CCL25"
"CXCR3","CCL3"
"CXCR3","CCL3L3"
"CXCR3","CCL4"
"CXCR3","CCL5"
"CXCR3","CCL7"
"CXCR3","CCL8"
"CXCR3","CD8A"
"CXCR3","CXCL12"
"CXCR3","GNAZ"
"CXCR3","GNB1"
"CXCR3","IL10"
"CXCR3","ITGAM"
"CXCR3","JAK3"
"CXCR3","PRF1"
"CXCR3","PTPRC"
"CXCR3","TNF"
"CXCR4","ARRB2"
"CXCR4","B2M"
"CXCR4","CCL18"
"CXCR4","CCL3"
"CXCR4","CCL3L3"
"CXCR4","CCL4"
"CXCR4","CCL5"
"CXCR4","CCR3"
"CXCR4","CXCL2"
"CXCR4","FPR1"
"CXCR4","GNA13"
"CXCR4","GNAZ"
"CXCR4","GNB1"
"CXCR4","GRK6"
"CXCR4","ITGAM"
"CXCR4","JAK3"
"CXCR4","LYN"
"CXCR4","PECAM1"
"CXCR4","PIK3R6"
"CXCR4","PTPN6"
"CXCR4","PTPRC"
"CXCR4","ROBO1"
"CXCR4","SLIT2"
"CXCR4","TNF"
"CXCR4","VAV1"
"CXCR5","CCL11"
"CXCR5","CCL18"
"CXCR5","CCL19"
"CXCR5","CCL25"
"CXCR5","CCL3"
"CXCR5","CCL4"
"CXCR5","CCL5"
"CXCR5","CCL8"
"CXCR5","CD19"
"CXCR5","CD40LG"
"CXCR5","CD79B"
"CXCR5","CD8A"
"CXCR5","CR2"
"CXCR5","CTLA4"
"CXCR5","CXCL12"
"CXCR5","CXCL9"
"CXCR5","GNAI2"
"CXCR5","GRK6"
"CXCR5","ICOS"
"CXCR5","IL21R"
"CXCR5","ITGAX"
"CXCR5","PDCD1"
"CXCR5","PTPRC"
"CXCR5","XCL1"
"CXCR6","CCL18"
"CXCR6","CCL3"
"CXCR6","CCL4"
"CXCR6","CCL5"
"CXCR6","CXCL2"
"CXXC1","CCDC36"
"CYB5A","CYB5R3"
"CYB5A","CYB5RL"
"CYB5A","CYP1B1"
"CYB5A","CYP2E1"
"CYB5A","FTL"
"CYB5A","HPCA"
"CYB5A","MT-CYB"
"CYB5A","POR"
"CYB5A","SERP1"
"CYB5B","CYB5R3"
"CYB5R3","DIAPH3"
"CYB5R3","POR"
"CYBA","CYBB"
"CYBA","DUOX1"
"CYBA","DUOX2"
"CYBA","MAPK3"
"CYBA","MMP9"
"CYBA","MT-CYB"
"CYBA","NCF1"
"CYBA","NCF2"
"CYBA","NCF4"
"CYBA","PRKCD"
"CYBA","RAC1"
"CYBB","CAMK2A"
"CYBB","ITGAM"
"CYBB","NCF4"
"CYBB","PRKCD"
"CYBB","TNF"
"CYBB","TRPC3"
"CYBRD1","HEPH"
"CYBRD1","SLC39A1"
"CYBRD1","SLC46A1"
"CYCS","ACTB"
"CYCS","BAK1"
"CYCS","BCL2L2-PABPN1"
"CYCS","BID"
"CYCS","CASP3"
"CYCS","CASP8"
"CYCS","CASP9"
"CYCS","COA6"
"CYCS","COX20"
"CYCS","COX7B"
"CYCS","CYB5A"
"CYCS","DIABLO"
"CYCS","ENDOG"
"CYCS","FAS"
"CYCS","GSN"
"CYCS","HCCS"
"CYCS","HSPE1-MOB4"
"CYCS","ITPR3"
"CYCS","NCK1"
"CYCS","PMAIP1"
"CYCS","POR"
"CYCS","PPP1CB"
"CYCS","PPP2R1A"
"CYCS","PPP2R2D"
"CYCS","PPP2R4"
"CYCS","PPP3CA"
"CYCS","SNCA"
"CYCS","TXN"
"CYCS","UACA"
"CYCS","UQCRHL"
"CYCS","VDAC2"
"CYP17A1","CYP21A2"
"CYP17A1","HSD17B8"
"CYP17A1","HSD3B2"
"CYP17A1","INSL3"
"CYP17A1","POMC"
"CYP17A1","POR"
"CYP1B1","EPHX1"
"CYP21A2","C4B"
"CYP21A2","HSD3B2"
"CYP21A2","POR"
"CYP24A1","CA14"
"CYP26A1","ADH1B"
"CYP26A1","CRABP2"
"CYP26A1","CYP26C1"
"CYP26A1","CYP2C8"
"CYP26A1","CYP2S1"
"CYP26A1","DHRS9"
"CYP26A1","HSD17B6"
"CYP26A1","RBP1"
